direction,break_time,level,zone,outcome,sl,tp1,tp2,break_time_thai
-1,2017-01-04 15:45:00,1164.872,,sl_too_tight,,,,2017-01-04 22:45:00
1,2017-01-05 07:29:00,1177.368,,sl_too_tight,,,,2017-01-05 14:29:00
1,2017-01-05 07:39:00,1177.618,,sl_too_tight,,,,2017-01-05 14:39:00
1,2017-01-05 08:01:00,1178.669,,sl_too_tight,,,,2017-01-05 15:01:00
1,2017-01-05 09:06:00,1174.119,,sl_too_tight,,,,2017-01-05 16:06:00
1,2017-01-05 09:47:00,1172.139,,sl_too_tight,,,,2017-01-05 16:47:00
1,2017-01-05 09:52:00,1172.549,,sl_too_tight,,,,2017-01-05 16:52:00
1,2017-01-05 10:04:00,1173.048,,sl_too_tight,,,,2017-01-05 17:04:00
1,2017-01-05 10:13:00,1173.189,,sl_too_tight,,,,2017-01-05 17:13:00
1,2017-01-05 11:25:00,1171.539,,sl_too_tight,,,,2017-01-05 18:25:00
1,2017-01-05 11:38:00,1172.369,,sl_too_tight,,,,2017-01-05 18:38:00
1,2017-01-05 12:11:00,1172.269,,sl_too_tight,,,,2017-01-05 19:11:00
1,2017-01-05 12:25:00,1173.718,,sl_too_tight,,,,2017-01-05 19:25:00
1,2017-01-05 12:30:00,1173.898,,sl_too_tight,,,,2017-01-05 19:30:00
1,2017-01-05 12:54:00,1173.439,,sl_too_tight,,,,2017-01-05 19:54:00
1,2017-01-05 13:15:00,1173.638,,sl_too_tight,,,,2017-01-05 20:15:00
1,2017-01-05 13:23:00,1174.729,1179.329,signal,1171.1925357142857,1179.2305357142857,1183.7320714285713,2017-01-05 20:23:00
1,2017-01-05 13:39:00,1175.729,,sl_too_tight,,,,2017-01-05 20:39:00
1,2017-01-05 14:02:00,1176.668,,sl_too_tight,,,,2017-01-05 21:02:00
1,2017-01-05 14:11:00,1177.019,,sl_too_tight,,,,2017-01-05 21:11:00
1,2017-01-05 14:19:00,1177.678,,sl_too_tight,,,,2017-01-05 21:19:00
1,2017-01-05 14:31:00,1177.498,,sl_too_tight,,,,2017-01-05 21:31:00
1,2017-01-05 14:44:00,1178.349,,sl_too_tight,,,,2017-01-05 21:44:00
1,2017-01-05 15:04:00,1178.501,,sl_too_tight,,,,2017-01-05 22:04:00
1,2017-01-05 15:28:00,1179.659,,sl_too_tight,,,,2017-01-05 22:28:00
1,2017-01-05 15:45:00,1180.448,,sl_too_tight,,,,2017-01-05 22:45:00
-1,2017-01-06 07:07:00,1173.839,,sl_too_tight,,,,2017-01-06 14:07:00
-1,2017-01-06 07:31:00,1174.378,,sl_too_tight,,,,2017-01-06 14:31:00
-1,2017-01-06 07:43:00,1174.238,,sl_too_tight,,,,2017-01-06 14:43:00
-1,2017-01-06 08:43:00,1175.748,,sl_too_tight,,,,2017-01-06 15:43:00
-1,2017-01-06 10:10:00,1178.048,,sl_too_tight,,,,2017-01-06 17:10:00
-1,2017-01-06 10:20:00,1177.929,,sl_too_tight,,,,2017-01-06 17:20:00
-1,2017-01-06 11:03:00,1178.661,,sl_on_wrong_side,,,,2017-01-06 18:03:00
-1,2017-01-06 11:14:00,1177.948,,sl_too_tight,,,,2017-01-06 18:14:00
-1,2017-01-06 11:47:00,1177.729,,sl_too_tight,,,,2017-01-06 18:47:00
-1,2017-01-06 12:00:00,1176.958,,sl_too_tight,,,,2017-01-06 19:00:00
-1,2017-01-06 12:08:00,1176.549,,sl_too_tight,,,,2017-01-06 19:08:00
-1,2017-01-06 12:25:00,1176.588,,sl_too_tight,,,,2017-01-06 19:25:00
-1,2017-01-06 12:40:00,1175.778,,sl_too_tight,,,,2017-01-06 19:40:00
-1,2017-01-06 13:00:00,1175.888,,sl_too_tight,,,,2017-01-06 20:00:00
-1,2017-01-06 13:32:00,1177.151,,sl_too_tight,,,,2017-01-06 20:32:00
-1,2017-01-06 13:47:00,1175.728,,sl_too_tight,,,,2017-01-06 20:47:00
-1,2017-01-06 14:29:00,1173.771,,sl_too_tight,,,,2017-01-06 21:29:00
1,2017-01-09 07:49:00,1173.728,,sl_too_tight,,,,2017-01-09 14:49:00
1,2017-01-09 08:00:00,1174.148,,sl_too_tight,,,,2017-01-09 15:00:00
1,2017-01-09 08:11:00,1174.909,,sl_too_tight,,,,2017-01-09 15:11:00
1,2017-01-09 08:29:00,1177.019,,sl_too_tight,,,,2017-01-09 15:29:00
1,2017-01-09 08:51:00,1177.559,,sl_too_tight,,,,2017-01-09 15:51:00
1,2017-01-09 09:02:00,1178.259,,sl_too_tight,,,,2017-01-09 16:02:00
1,2017-01-09 09:31:00,1178.059,,sl_too_tight,,,,2017-01-09 16:31:00
1,2017-01-09 10:15:00,1176.648,,sl_too_tight,,,,2017-01-09 17:15:00
1,2017-01-09 10:52:00,1176.278,,sl_too_tight,,,,2017-01-09 17:52:00
1,2017-01-09 11:06:00,1176.959,,sl_too_tight,,,,2017-01-09 18:06:00
1,2017-01-09 11:20:00,1178.338,,no_room,,,,2017-01-09 18:20:00
1,2017-01-09 11:25:00,1179.089,,sl_too_tight,,,,2017-01-09 18:25:00
1,2017-01-09 11:35:00,1179.239,,sl_too_tight,,,,2017-01-09 18:35:00
1,2017-01-09 13:03:00,1178.808,,sl_too_tight,,,,2017-01-09 20:03:00
1,2017-01-09 13:10:00,1179.558,,sl_too_tight,,,,2017-01-09 20:10:00
1,2017-01-09 13:21:00,1179.949,,sl_too_tight,,,,2017-01-09 20:21:00
1,2017-01-09 13:28:00,1181.288,,sl_too_tight,,,,2017-01-09 20:28:00
1,2017-01-09 13:52:00,1180.948,,sl_too_tight,,,,2017-01-09 20:52:00
1,2017-01-09 14:04:00,1180.962,,sl_too_tight,,,,2017-01-09 21:04:00
1,2017-01-09 14:42:00,1181.039,,sl_too_tight,,,,2017-01-09 21:42:00
1,2017-01-09 15:29:00,1178.429,,sl_too_tight,,,,2017-01-09 22:29:00
1,2017-01-09 15:36:00,1178.752,,sl_too_tight,,,,2017-01-09 22:36:00
1,2017-01-10 08:17:00,1184.528,,sl_too_tight,,,,2017-01-10 15:17:00
1,2017-01-10 08:35:00,1185.099,,sl_too_tight,,,,2017-01-10 15:35:00
1,2017-01-10 08:59:00,1185.299,,sl_too_tight,,,,2017-01-10 15:59:00
-1,2017-01-10 10:01:00,1183.988,,sl_too_tight,,,,2017-01-10 17:01:00
-1,2017-01-10 10:17:00,1183.378,,sl_too_tight,,,,2017-01-10 17:17:00
-1,2017-01-10 11:06:00,1184.699,,sl_too_tight,,,,2017-01-10 18:06:00
-1,2017-01-10 11:15:00,1184.558,,sl_too_tight,,,,2017-01-10 18:15:00
-1,2017-01-10 11:21:00,1184.278,,sl_too_tight,,,,2017-01-10 18:21:00
-1,2017-01-10 11:37:00,1183.671,,sl_too_tight,,,,2017-01-10 18:37:00
-1,2017-01-10 12:36:00,1184.409,,sl_too_tight,,,,2017-01-10 19:36:00
-1,2017-01-10 12:41:00,1183.998,,sl_too_tight,,,,2017-01-10 19:41:00
-1,2017-01-10 12:53:00,1183.008,,sl_too_tight,,,,2017-01-10 19:53:00
-1,2017-01-10 13:15:00,1181.381,,sl_too_tight,,,,2017-01-10 20:15:00
-1,2017-01-10 13:31:00,1181.858,,sl_too_tight,,,,2017-01-10 20:31:00
1,2017-01-10 14:44:00,1189.079,,signal,1184.6149,1198.0071999999998,1206.9353999999996,2017-01-10 21:44:00
1,2017-01-10 15:43:00,1187.849,,sl_too_tight,,,,2017-01-10 22:43:00
1,2017-01-10 15:49:00,1188.608,,sl_too_tight,,,,2017-01-10 22:49:00
1,2017-01-11 08:16:00,1188.468,,sl_too_tight,,,,2017-01-11 15:16:00
1,2017-01-11 08:23:00,1189.109,,sl_too_tight,,,,2017-01-11 15:23:00
1,2017-01-11 08:37:00,1190.828,,sl_too_tight,,,,2017-01-11 15:37:00
1,2017-01-11 10:11:00,1188.538,,sl_too_tight,,,,2017-01-11 17:11:00
1,2017-01-11 10:16:00,1188.938,,sl_too_tight,,,,2017-01-11 17:16:00
-1,2017-01-11 11:58:00,1189.411,,sl_too_tight,,,,2017-01-11 18:58:00
-1,2017-01-11 12:24:00,1187.741,,sl_too_tight,,,,2017-01-11 19:24:00
-1,2017-01-11 12:57:00,1188.578,,sl_too_tight,,,,2017-01-11 19:57:00
-1,2017-01-11 13:26:00,1188.268,,sl_too_tight,,,,2017-01-11 20:26:00
-1,2017-01-11 14:11:00,1186.999,,sl_too_tight,,,,2017-01-11 21:11:00
-1,2017-01-11 14:31:00,1184.298,,sl_too_tight,,,,2017-01-11 21:31:00
-1,2017-01-11 14:47:00,1182.788,,sl_too_tight,,,,2017-01-11 21:47:00
-1,2017-01-11 14:55:00,1182.028,,sl_too_tight,,,,2017-01-11 21:55:00
-1,2017-01-11 15:14:00,1178.488,,sl_too_tight,,,,2017-01-11 22:14:00
1,2017-01-12 07:30:00,1200.519,,sl_too_tight,,,,2017-01-12 14:30:00
1,2017-01-12 07:54:00,1200.111,,sl_too_tight,,,,2017-01-12 14:54:00
1,2017-01-12 08:05:00,1200.309,,sl_too_tight,,,,2017-01-12 15:05:00
1,2017-01-12 08:15:00,1202.258,,sl_too_tight,,,,2017-01-12 15:15:00
1,2017-01-12 08:28:00,1202.318,,sl_too_tight,,,,2017-01-12 15:28:00
1,2017-01-12 08:42:00,1204.709,,sl_too_tight,,,,2017-01-12 15:42:00
1,2017-01-12 09:33:00,1204.779,,sl_too_tight,,,,2017-01-12 16:33:00
1,2017-01-12 09:52:00,1204.608,,sl_too_tight,,,,2017-01-12 16:52:00
1,2017-01-12 09:59:00,1205.219,,sl_too_tight,,,,2017-01-12 16:59:00
1,2017-01-12 10:30:00,1205.558,,sl_too_tight,,,,2017-01-12 17:30:00
1,2017-01-12 11:06:00,1205.129,,sl_too_tight,,,,2017-01-12 18:06:00
1,2017-01-12 11:46:00,1204.581,,sl_too_tight,,,,2017-01-12 18:46:00
1,2017-01-12 12:03:00,1205.528,,sl_too_tight,,,,2017-01-12 19:03:00
1,2017-01-12 13:01:00,1205.042,,sl_too_tight,,,,2017-01-12 20:01:00
1,2017-01-12 13:39:00,1202.091,,sl_too_tight,,,,2017-01-12 20:39:00
1,2017-01-12 14:08:00,1201.989,,sl_too_tight,,,,2017-01-12 21:08:00
1,2017-01-12 14:38:00,1202.049,,sl_too_tight,,,,2017-01-12 21:38:00
1,2017-01-12 14:51:00,1204.508,,sl_too_tight,,,,2017-01-12 21:51:00
1,2017-01-12 15:00:00,1204.588,,sl_too_tight,,,,2017-01-12 22:00:00
1,2017-01-12 15:08:00,1205.488,,sl_too_tight,,,,2017-01-12 22:08:00
-1,2017-01-13 07:25:00,1194.848,,sl_too_tight,,,,2017-01-13 14:25:00
-1,2017-01-13 08:01:00,1195.768,,sl_too_tight,,,,2017-01-13 15:01:00
1,2017-01-13 08:57:00,1195.708,,sl_too_tight,,,,2017-01-13 15:57:00
1,2017-01-13 09:16:00,1195.989,,sl_too_tight,,,,2017-01-13 16:16:00
1,2017-01-13 09:43:00,1197.238,,sl_too_tight,,,,2017-01-13 16:43:00
1,2017-01-13 09:52:00,1197.439,,sl_too_tight,,,,2017-01-13 16:52:00
1,2017-01-13 10:36:00,1197.289,,sl_too_tight,,,,2017-01-13 17:36:00
1,2017-01-13 11:10:00,1197.249,,sl_too_tight,,,,2017-01-13 18:10:00
1,2017-01-13 11:23:00,1197.398,,sl_too_tight,,,,2017-01-13 18:23:00
1,2017-01-13 11:33:00,1197.718,,sl_too_tight,,,,2017-01-13 18:33:00
1,2017-01-13 11:47:00,1197.939,,sl_too_tight,,,,2017-01-13 18:47:00
1,2017-01-13 12:09:00,1196.921,,sl_too_tight,,,,2017-01-13 19:09:00
1,2017-01-13 12:19:00,1197.719,,sl_too_tight,,,,2017-01-13 19:19:00
1,2017-01-13 12:40:00,1197.688,,sl_too_tight,,,,2017-01-13 19:40:00
1,2017-01-13 13:07:00,1198.709,,sl_too_tight,,,,2017-01-13 20:07:00
1,2017-01-13 13:19:00,1199.799,,sl_too_tight,,,,2017-01-13 20:19:00
-1,2017-01-13 14:05:00,1195.738,,no_room,,,,2017-01-13 21:05:00
-1,2017-01-13 14:17:00,1193.168,,no_room,,,,2017-01-13 21:17:00
-1,2017-01-13 14:30:00,1191.498,,no_room,,,,2017-01-13 21:30:00
-1,2017-01-13 14:40:00,1190.668,,sl_too_tight,,,,2017-01-13 21:40:00
-1,2017-01-13 14:49:00,1188.918,,no_room,,,,2017-01-13 21:49:00
1,2017-01-16 07:16:00,1206.038,,sl_too_tight,,,,2017-01-16 14:16:00
1,2017-01-16 07:23:00,1206.278,,sl_too_tight,,,,2017-01-16 14:23:00
1,2017-01-16 07:45:00,1205.068,,sl_too_tight,,,,2017-01-16 14:45:00
-1,2017-01-16 08:14:00,1201.928,,sl_too_tight,,,,2017-01-16 15:14:00
-1,2017-01-16 08:57:00,1202.198,,sl_too_tight,,,,2017-01-16 15:57:00
-1,2017-01-16 09:29:00,1201.828,,sl_too_tight,,,,2017-01-16 16:29:00
-1,2017-01-16 09:45:00,1201.889,,sl_too_tight,,,,2017-01-16 16:45:00
-1,2017-01-16 10:52:00,1201.839,,sl_too_tight,,,,2017-01-16 17:52:00
-1,2017-01-16 11:25:00,1202.748,,sl_too_tight,,,,2017-01-16 18:25:00
1,2017-01-16 12:01:00,1204.338,,sl_too_tight,,,,2017-01-16 19:01:00
1,2017-01-16 12:56:00,1203.771,,sl_too_tight,,,,2017-01-16 19:56:00
1,2017-01-16 13:27:00,1203.609,,sl_too_tight,,,,2017-01-16 20:27:00
1,2017-01-16 13:44:00,1203.728,,sl_too_tight,,,,2017-01-16 20:44:00
1,2017-01-16 14:25:00,1202.369,,sl_too_tight,,,,2017-01-16 21:25:00
1,2017-01-16 15:22:00,1203.822,,sl_too_tight,,,,2017-01-16 22:22:00
1,2017-01-16 15:28:00,1203.978,,sl_too_tight,,,,2017-01-16 22:28:00
1,2017-01-17 07:31:00,1210.308,,sl_too_tight,,,,2017-01-17 14:31:00
1,2017-01-17 07:40:00,1210.879,,sl_too_tight,,,,2017-01-17 14:40:00
1,2017-01-17 08:02:00,1211.231,,sl_too_tight,,,,2017-01-17 15:02:00
1,2017-01-17 08:15:00,1214.408,,sl_too_tight,,,,2017-01-17 15:15:00
1,2017-01-17 08:43:00,1213.159,,sl_too_tight,,,,2017-01-17 15:43:00
1,2017-01-17 09:11:00,1213.158,,sl_too_tight,,,,2017-01-17 16:11:00
1,2017-01-17 09:16:00,1213.911,,sl_too_tight,,,,2017-01-17 16:16:00
1,2017-01-17 09:33:00,1214.051,,sl_too_tight,,,,2017-01-17 16:33:00
1,2017-01-17 10:21:00,1215.118,,sl_too_tight,,,,2017-01-17 17:21:00
1,2017-01-17 10:30:00,1215.519,,sl_too_tight,,,,2017-01-17 17:30:00
1,2017-01-17 10:55:00,1216.759,,sl_too_tight,,,,2017-01-17 17:55:00
1,2017-01-17 12:34:00,1213.899,,sl_too_tight,,,,2017-01-17 19:34:00
1,2017-01-17 13:04:00,1213.604,1218.798,signal,1210.545957142857,1218.7259571428572,1223.8479142857143,2017-01-17 20:04:00
1,2017-01-17 13:16:00,1214.109,,sl_too_tight,,,,2017-01-17 20:16:00
1,2017-01-17 13:43:00,1213.119,,sl_too_tight,,,,2017-01-17 20:43:00
1,2017-01-17 13:55:00,1215.518,,no_room,,,,2017-01-17 20:55:00
1,2017-01-17 14:52:00,1216.739,,sl_too_tight,,,,2017-01-17 21:52:00
1,2017-01-17 15:28:00,1214.388,,sl_too_tight,,,,2017-01-17 22:28:00
1,2017-01-17 15:32:00,1214.689,,sl_too_tight,,,,2017-01-17 22:32:00
1,2017-01-17 15:52:00,1213.809,,sl_too_tight,,,,2017-01-17 22:52:00
-1,2017-01-18 07:05:00,1212.568,,sl_too_tight,,,,2017-01-18 14:05:00
-1,2017-01-18 07:21:00,1212.092,,sl_too_tight,,,,2017-01-18 14:21:00
-1,2017-01-18 07:36:00,1211.078,,sl_too_tight,,,,2017-01-18 14:36:00
-1,2017-01-18 08:35:00,1213.198,,sl_too_tight,,,,2017-01-18 15:35:00
-1,2017-01-18 08:42:00,1212.868,,sl_too_tight,,,,2017-01-18 15:42:00
-1,2017-01-18 08:56:00,1212.561,,sl_too_tight,,,,2017-01-18 15:56:00
1,2017-01-18 10:57:00,1212.069,,sl_too_tight,,,,2017-01-18 17:57:00
1,2017-01-18 11:09:00,1212.368,,sl_too_tight,,,,2017-01-18 18:09:00
1,2017-01-18 11:57:00,1212.889,,sl_too_tight,,,,2017-01-18 18:57:00
1,2017-01-18 12:17:00,1213.409,,sl_too_tight,,,,2017-01-18 19:17:00
1,2017-01-18 13:20:00,1213.182,,sl_too_tight,,,,2017-01-18 20:20:00
1,2017-01-18 13:33:00,1213.482,,sl_too_tight,,,,2017-01-18 20:33:00
1,2017-01-18 14:04:00,1213.738,,sl_too_tight,,,,2017-01-18 21:04:00
1,2017-01-18 14:17:00,1214.149,,sl_too_tight,,,,2017-01-18 21:17:00
1,2017-01-18 14:30:00,1214.842,,sl_too_tight,,,,2017-01-18 21:30:00
1,2017-01-18 14:34:00,1215.229,,sl_too_tight,,,,2017-01-18 21:34:00
1,2017-01-18 14:54:00,1215.279,,sl_too_tight,,,,2017-01-18 21:54:00
1,2017-01-18 15:25:00,1215.048,,sl_too_tight,,,,2017-01-18 22:25:00
1,2017-01-18 15:29:00,1215.309,,sl_too_tight,,,,2017-01-18 22:29:00
1,2017-01-18 15:39:00,1215.509,,sl_too_tight,,,,2017-01-18 22:39:00
-1,2017-01-19 07:07:00,1201.838,,sl_too_tight,,,,2017-01-19 14:07:00
-1,2017-01-19 07:14:00,1201.608,,sl_too_tight,,,,2017-01-19 14:14:00
-1,2017-01-19 07:23:00,1201.158,,sl_too_tight,,,,2017-01-19 14:23:00
-1,2017-01-19 08:00:00,1199.272,,sl_too_tight,,,,2017-01-19 15:00:00
-1,2017-01-19 09:16:00,1202.399,,sl_too_tight,,,,2017-01-19 16:16:00
1,2017-01-19 09:45:00,1204.648,,sl_too_tight,,,,2017-01-19 16:45:00
1,2017-01-19 10:32:00,1203.579,,sl_too_tight,,,,2017-01-19 17:32:00
1,2017-01-19 12:00:00,1202.931,,sl_too_tight,,,,2017-01-19 19:00:00
1,2017-01-19 12:14:00,1203.369,,sl_too_tight,,,,2017-01-19 19:14:00
1,2017-01-19 12:20:00,1203.792,,sl_too_tight,,,,2017-01-19 19:20:00
1,2017-01-19 12:55:00,1204.118,,sl_too_tight,,,,2017-01-19 19:55:00
1,2017-01-19 13:01:00,1204.558,,sl_too_tight,,,,2017-01-19 20:01:00
1,2017-01-19 13:19:00,1204.949,,sl_too_tight,,,,2017-01-19 20:19:00
-1,2017-01-19 14:01:00,1201.389,,sl_too_tight,,,,2017-01-19 21:01:00
-1,2017-01-19 14:08:00,1200.898,,sl_too_tight,,,,2017-01-19 21:08:00
-1,2017-01-19 14:36:00,1199.529,,sl_too_tight,,,,2017-01-19 21:36:00
-1,2017-01-19 14:47:00,1198.191,,sl_too_tight,,,,2017-01-19 21:47:00
-1,2017-01-19 14:53:00,1196.718,,no_room,,,,2017-01-19 21:53:00
-1,2017-01-19 15:00:00,1195.988,,sl_too_tight,,,,2017-01-19 22:00:00
-1,2017-01-19 15:55:00,1199.128,,sl_too_tight,,,,2017-01-19 22:55:00
1,2017-01-20 07:02:00,1207.918,,sl_too_tight,,,,2017-01-20 14:02:00
1,2017-01-20 07:13:00,1208.428,,sl_too_tight,,,,2017-01-20 14:13:00
-1,2017-01-20 08:07:00,1205.798,,sl_too_tight,,,,2017-01-20 15:07:00
-1,2017-01-20 08:25:00,1204.558,,sl_too_tight,,,,2017-01-20 15:25:00
-1,2017-01-20 08:33:00,1203.848,,sl_too_tight,,,,2017-01-20 15:33:00
-1,2017-01-20 08:39:00,1203.591,,sl_too_tight,,,,2017-01-20 15:39:00
-1,2017-01-20 08:50:00,1202.638,,sl_too_tight,,,,2017-01-20 15:50:00
-1,2017-01-20 09:16:00,1202.708,,sl_too_tight,,,,2017-01-20 16:16:00
-1,2017-01-20 09:43:00,1202.528,,sl_too_tight,,,,2017-01-20 16:43:00
-1,2017-01-20 09:51:00,1201.928,,sl_too_tight,,,,2017-01-20 16:51:00
-1,2017-01-20 10:12:00,1200.541,,sl_too_tight,,,,2017-01-20 17:12:00
-1,2017-01-20 11:09:00,1199.608,,sl_too_tight,,,,2017-01-20 18:09:00
-1,2017-01-20 11:34:00,1199.438,,sl_too_tight,,,,2017-01-20 18:34:00
-1,2017-01-20 12:44:00,1201.918,,sl_too_tight,,,,2017-01-20 19:44:00
-1,2017-01-20 12:59:00,1200.838,,sl_too_tight,,,,2017-01-20 19:59:00
-1,2017-01-20 13:18:00,1200.878,,sl_too_tight,,,,2017-01-20 20:18:00
-1,2017-01-20 13:42:00,1202.691,,sl_too_tight,,,,2017-01-20 20:42:00
-1,2017-01-20 14:06:00,1203.072,,sl_too_tight,,,,2017-01-20 21:06:00
-1,2017-01-20 14:28:00,1203.571,,sl_too_tight,,,,2017-01-20 21:28:00
-1,2017-01-20 15:22:00,1203.979,,sl_too_tight,,,,2017-01-20 22:22:00
-1,2017-01-20 15:33:00,1203.411,,sl_too_tight,,,,2017-01-20 22:33:00
-1,2017-01-20 15:53:00,1203.498,,sl_too_tight,,,,2017-01-20 22:53:00
1,2017-01-23 07:10:00,1216.411,,sl_too_tight,,,,2017-01-23 14:10:00
-1,2017-01-23 08:14:00,1213.922,,sl_too_tight,,,,2017-01-23 15:14:00
-1,2017-01-23 08:24:00,1213.249,,sl_too_tight,,,,2017-01-23 15:24:00
-1,2017-01-23 08:47:00,1212.779,,sl_too_tight,,,,2017-01-23 15:47:00
-1,2017-01-23 08:56:00,1212.431,,sl_too_tight,,,,2017-01-23 15:56:00
-1,2017-01-23 09:05:00,1211.688,,sl_too_tight,,,,2017-01-23 16:05:00
-1,2017-01-23 09:12:00,1210.838,,sl_too_tight,,,,2017-01-23 16:12:00
-1,2017-01-23 10:58:00,1213.498,,sl_too_tight,,,,2017-01-23 17:58:00
-1,2017-01-23 11:16:00,1212.019,,sl_too_tight,,,,2017-01-23 18:16:00
-1,2017-01-23 11:25:00,1211.401,,sl_too_tight,,,,2017-01-23 18:25:00
1,2017-01-23 13:22:00,1212.939,,sl_too_tight,,,,2017-01-23 20:22:00
1,2017-01-23 14:03:00,1214.678,,sl_too_tight,,,,2017-01-23 21:03:00
-1,2017-01-23 15:12:00,1213.252,,sl_too_tight,,,,2017-01-23 22:12:00
1,2017-01-23 15:55:00,1216.731,,sl_too_tight,,,,2017-01-23 22:55:00
1,2017-01-23 15:58:00,1217.041,,sl_too_tight,,,,2017-01-23 22:58:00
-1,2017-01-24 07:37:00,1215.279,,sl_too_tight,,,,2017-01-24 14:37:00
-1,2017-01-24 07:49:00,1214.671,,sl_too_tight,,,,2017-01-24 14:49:00
-1,2017-01-24 08:24:00,1213.229,,sl_too_tight,,,,2017-01-24 15:24:00
-1,2017-01-24 08:34:00,1212.948,,sl_too_tight,,,,2017-01-24 15:34:00
-1,2017-01-24 09:11:00,1213.938,,sl_too_tight,,,,2017-01-24 16:11:00
-1,2017-01-24 09:32:00,1213.088,,sl_too_tight,,,,2017-01-24 16:32:00
-1,2017-01-24 09:38:00,1212.968,,sl_too_tight,,,,2017-01-24 16:38:00
-1,2017-01-24 10:07:00,1212.662,,sl_too_tight,,,,2017-01-24 17:07:00
-1,2017-01-24 10:38:00,1213.059,,sl_too_tight,,,,2017-01-24 17:38:00
-1,2017-01-24 10:51:00,1212.538,,sl_too_tight,,,,2017-01-24 17:51:00
-1,2017-01-24 12:28:00,1213.328,,sl_too_tight,,,,2017-01-24 19:28:00
-1,2017-01-24 12:33:00,1213.101,,sl_too_tight,,,,2017-01-24 19:33:00
-1,2017-01-24 13:12:00,1212.718,,sl_too_tight,,,,2017-01-24 20:12:00
-1,2017-01-24 13:50:00,1213.881,,sl_too_tight,,,,2017-01-24 20:50:00
-1,2017-01-24 13:56:00,1213.639,,sl_too_tight,,,,2017-01-24 20:56:00
1,2017-01-24 14:47:00,1216.568,,sl_too_tight,,,,2017-01-24 21:47:00
1,2017-01-24 14:55:00,1216.708,,sl_too_tight,,,,2017-01-24 21:55:00
