side,signal_time,entry_time,entry_price,sl,tp,lots,oz,risk_usd,commission_usd,spread_cost_usd,slippage_cost_usd,tp2,tp1_oz,tp1_filled,partial_pnl_usd,swap_usd,rollovers,exit_time,exit_price,exit_reason,ambiguous,pnl_usd,r_multiple
1,2020-02-21 08:05:00,2020-02-21 08:10:00,1635.298,1625.4373142857144,1655.0193714285713,0.05,0.05,0.4930342857142819,0.0,0.008,0.001,1674.7407428571425,0.02,False,0.0,0.0,0,2020-02-21 14:15:00,1639.328,news_close,False,0.20149999999999865,0.4086936869067354
1,2020-02-24 09:25:00,2020-02-24 09:45:00,1686.165,1666.377264285714,1725.7404714285717,0.02,0.02,0.39575471428571746,0.0,0.0032,0.001999999999998181,1765.3159428571435,0.01,False,0.0,0.0,0,2020-02-24 19:20:00,1666.2772642857142,sl,False,-0.3977547142857156,-1.00505363531451
1,2020-02-25 13:20:00,2020-02-25 13:30:00,1650.465,1646.0356285714288,1655.1956285714286,0.11,0.11,0.4872308571428243,0.0,0.0176,0.0022,1659.9262571428574,0.05,False,0.0,0.0,0,2020-02-25 14:30:00,1648.298,news_close,False,-0.23836999999999078,-0.48923420285369207
1,2020-04-14 13:20:00,2020-04-14 13:25:00,1730.498,1724.437692857143,1742.618614285714,0.08,0.08,0.4848245714285622,0.0,0.0128,0.003999999999996362,1754.7392285714282,0.04,True,0.4848245714285622,0.0,0,2020-04-14 19:05:00,1724.337692857143,sl,False,0.23841228571428477,0.4917495930781517
-1,2020-05-18 12:55:00,2020-05-18 13:05:00,1750.948,1756.3089714285713,1740.2260571428576,0.09,0.09,0.48248742857141225,0.0,0.0144,0.0,1729.504114285715,0.04,True,0.42887771428569976,0.0,0,2020-05-18 15:25:00,1729.504114285715,tp2,False,1.5010719999999491,3.1111111111111107
1,2020-06-24 08:45:00,2020-06-24 11:20:00,1773.538,1770.3261785714287,1779.9616428571426,0.16,0.16,0.5138914285714055,0.0,0.0256,0.01599999999998545,1786.3852857142851,0.08,False,0.0,0.0,0,2020-06-24 12:30:00,1770.2261785714288,sl,False,-0.5298914285713908,-1.0311349812633859
1,2020-07-07 14:50:00,2020-07-07 14:55:00,1795.318,1791.4219785714286,1803.1100428571428,0.13,0.13,0.506482785714286,0.0,0.020800000000000003,0.0,1810.9020857142857,0.06,True,0.46752257142857157,-0.07007000000000001,1,2020-07-08 13:20:00,1810.9020857142857,tp2,False,1.488338571428572,2.938576815260538
-1,2020-07-22 08:10:00,2020-07-22 08:15:00,1851.048,1857.3782142857142,1839.4782142857143,0.08,0.08,0.5064171428571353,0.0,0.0128,0.007999999999992725,1827.9084285714287,0.04,False,0.0,0.0,0,2020-07-22 10:15:00,1857.478214285714,sl,False,-0.514417142857128,-1.0157972535346214
-1,2020-07-23 07:25:00,2020-07-23 07:30:00,1873.215,1876.3236785714284,1867.6506785714284,0.17,0.17,0.5284753571428497,0.0,0.027200000000000002,0.01699999999998454,1862.086357142857,0.08,False,0.0,0.0,0,2020-07-23 08:00:00,1876.4236785714284,sl,False,-0.5454753571428341,-1.032168008915105
1,2020-07-23 15:15:00,2020-07-23 17:30:00,1889.588,1869.4587714285713,1929.8464571428574,0.02,0.02,0.40258457142857423,0.0,0.0032,0.0004,1970.1049142857148,0.01,False,0.0,-0.010780000000000001,1,2020-07-24 13:15:00,1902.328,news_close,False,0.24402000000000018,0.6061335116099792
-1,2020-07-28 10:45:00,2020-07-28 11:00:00,1928.598,1932.7517357142858,1920.2905285714282,0.12,0.12,0.49844828571430294,0.0,0.0192,0.011999999999989085,1911.9830571428565,0.06,False,0.0,0.0,0,2020-07-28 11:30:00,1932.8517357142857,sl,False,-0.510448285714292,-1.0240747141557371
1,2020-07-28 14:40:00,2020-07-28 15:05:00,1947.868,1930.5039285714286,1980.5659285714287,0.03,0.03,0.5209221428571413,0.0,0.0048,0.0006,2013.2638571428574,0.01,False,0.0,-0.01617,1,2020-07-29 14:00:00,1952.978,news_close,False,0.13713000000000383,0.26324471301580016
1,2020-08-04 15:25:00,2020-08-04 15:30:00,1994.198,1989.5647428571428,2003.4645142857146,0.11,0.11,0.5096582857142972,0.0,0.0176,0.0,2012.731028571429,0.05,True,0.46332571428572467,0.0,0,2020-08-04 19:35:00,2012.731028571429,tp2,False,1.5753074285714637,3.0909090909090904
1,2020-08-05 07:40:00,2020-08-05 07:45:00,2036.728,2027.2319642857142,2055.720071428572,0.05,0.05,0.4748017857142941,0.0,0.008,0.001,2074.7121428571436,0.02,False,0.0,0.0,0,2020-08-05 11:45:00,2039.965,news_close,False,0.16184999999999264,0.34087908864223143
1,2020-08-18 07:40:00,2020-08-18 07:50:00,2007.398,1996.766957142857,2021.066957142857,0.05,0.05,0.5315521428571401,0.0,0.008,0.0049999999999954525,2034.7359142857142,0.02,False,0.0,0.0,0,2020-08-18 14:05:00,1996.6669571428572,sl,False,-0.5365521428571356,-1.0094064149062028
1,2020-09-22 12:10:00,2020-09-22 12:15:00,1907.718,1903.8315785714285,1915.4908428571432,0.13,0.13,0.5052347857143036,0.0,0.020800000000000003,0.0014000000000000002,1923.2636857142863,0.06,True,0.4663705714285879,0.0,0,2020-09-22 13:30:00,1912.978,news_close,False,0.8345705714285874,1.6518470125699425
-1,2020-09-25 15:40:00,2020-09-25 15:45:00,1861.298,1865.3346714285715,1855.9176714285716,0.13,0.13,0.5247672857142925,0.0,0.020800000000000003,0.012999999999988177,1850.5373428571431,0.06,False,0.0,0.0,0,2020-09-25 17:50:00,1865.4346714285714,sl,False,-0.5377672857142807,-1.0247728857226552
-1,2020-11-24 08:25:00,2020-11-24 08:30:00,1827.344,1830.8169142857143,1822.6919142857143,0.15,0.15,0.5209371428571444,0.0,0.024,0.0,1818.0398285714286,0.07,True,0.3256459999999993,0.0,0,2020-11-24 10:25:00,1818.0398285714286,tp2,False,1.069979714285712,2.053951669518659
1,2024-03-05 09:20:00,2024-03-05 09:45:00,2123.275,2118.771642857143,2132.2817142857143,0.12,0.12,0.5404028571428534,0.0,0.0192,0.0,2141.2884285714285,0.06,True,0.5404028571428534,0.0,0,2024-03-05 13:35:00,2141.2884285714285,tp2,False,1.6212085714285602,3.0
1,2024-03-07 07:30:00,2024-03-07 07:40:00,2156.505,2152.491714285714,2161.311714285714,0.14,0.14,0.5618600000000697,0.0,0.022400000000000003,0.01399999999998727,2166.118428571428,0.07,False,0.0,0.0,0,2024-03-07 07:45:00,2152.391714285714,sl,False,-0.575860000000057,-1.0249172391698742
1,2024-03-08 09:50:00,2024-03-08 10:00:00,2168.615,2164.4019357142856,2177.041128571428,0.13,0.13,0.54769835714284,0.0,0.020800000000000003,0.0026000000000000003,2185.4672571428564,0.06,False,0.0,0.0,0,2024-03-08 13:00:00,2165.885,news_close,False,-0.35489999999994326,-0.6479844158221296
1,2024-03-08 15:30:00,2024-03-08 15:40:00,2173.278,2164.195007142857,2185.005007142857,0.06,0.06,0.5449795714285756,0.0,0.0096,0.0006,2196.732014285714,0.03,True,0.3518102142857106,-0.03234,3,2024-03-12 12:00:00,2171.795,news_close,False,0.274980214285719,0.5045697650003705
-1,2024-04-01 08:45:00,2024-04-01 08:50:00,2256.785,2260.225535714286,2249.903928571428,0.16,0.16,0.5504857142857509,0.0,0.0256,0.0016,2243.022857142856,0.08,True,0.5504857142857509,0.0,0,2024-04-01 13:15:00,2255.4849999999997,news_close,False,0.6544857142857654,1.1889240670576773
-1,2024-04-04 07:50:00,2024-04-04 07:55:00,2292.875,2298.207971428571,2282.209057142858,0.1,0.1,0.5332971428571,0.0,0.016,0.002,2271.543114285716,0.05,False,0.0,0.0,0,2024-04-04 12:00:00,2289.415,news_close,False,0.34600000000000364,0.6487940253089193
1,2024-04-05 15:15:00,2024-04-05 15:20:00,2324.588,2314.590221428571,2344.5835571428584,0.05,0.05,0.49988892857145406,0.0,0.008,0.0049999999999954525,2364.5791142857165,0.02,False,0.0,-0.02695,1,2024-04-07 22:15:00,2314.490221428571,sl,False,-0.5318389285714495,-1.0639141980825617
1,2024-04-08 08:00:00,2024-04-08 08:10:00,2338.835,2333.656471428572,2349.1920571428564,0.1,0.1,0.517852857142816,0.0,0.016,0.009999999999990905,2359.5491142857127,0.05,False,0.0,0.0,0,2024-04-08 08:40:00,2333.556471428572,sl,False,-0.5278528571428069,-1.019310504638643
1,2024-04-09 08:30:00,2024-04-09 10:45:00,2356.115,2351.039264285714,2366.266471428571,0.11,0.11,0.5583309285714222,0.0,0.0176,0.010999999999989995,2376.4179428571424,0.05,False,0.0,0.0,0,2024-04-09 11:35:00,2350.939264285714,sl,False,-0.5693309285714122,-1.0197015773927038
1,2024-04-09 12:05:00,2024-04-09 12:10:00,2355.585,2349.248192857143,2368.2586142857144,0.08,0.08,0.5069445714285757,0.0,0.0128,0.007999999999992725,2380.932228571429,0.04,False,0.0,0.0,0,2024-04-09 12:25:00,2349.148192857143,sl,False,-0.5149445714285684,-1.0157808179648686
1,2024-04-09 13:45:00,2024-04-09 13:50:00,2357.285,2347.6888785714286,2376.4772428571423,0.05,0.05,0.4798060714285612,0.0,0.008,0.0049999999999954525,2395.6694857142847,0.02,False,0.0,0.0,0,2024-04-09 14:40:00,2347.5888785714287,sl,False,-0.48480607142855664,-1.0104208768870069
1,2024-04-12 07:55:00,2024-04-12 08:00:00,2398.775,2392.429407142857,2411.466185714286,0.08,0.08,0.5076474285714357,0.0,0.0128,0.007999999999992725,2424.157371428572,0.04,False,0.0,0.0,0,2024-04-12 11:15:00,2392.3294071428572,sl,False,-0.5156474285714284,-1.0157589688231168
1,2024-04-12 14:50:00,2024-04-12 15:10:00,2420.078,2392.7902785714286,2474.6534428571426,0.01,0.01,0.2728772142857133,0.0,0.0016,0.0009999999999990906,,0.0,False,0.0,0.0,0,2024-04-12 15:30:00,2392.6902785714287,sl,False,-0.2738772142857124,-1.0036646518934045
-1,2024-04-16 07:50:00,2024-04-16 08:15:00,2368.695,2375.420757142857,2355.2434857142866,0.08,0.08,0.5380605714285411,0.0,0.0128,0.007999999999992725,2341.791971428573,0.04,False,0.0,0.0,0,2024-04-16 12:40:00,2375.520757142857,sl,False,-0.5460605714285339,-1.0148682145185866
1,2024-04-23 15:15:00,2024-04-23 15:20:00,2321.595,2313.9198285714283,2329.5998285714286,0.06,0.06,0.46051028571429015,0.0,0.0096,0.0029999999999972713,2337.6046571428574,0.03,True,0.24014485714286365,-0.01617,1,2024-04-24 09:15:00,2313.8198285714284,sl,False,-0.009280285714278674,-0.020152179011342104
-1,2024-04-30 12:20:00,2024-04-30 12:25:00,2309.435,2313.68745,2305.09045,0.12,0.12,0.5102939999999944,0.0,0.0192,0.0012,2300.7459000000003,0.06,True,0.26067299999998794,0.0,0,2024-04-30 13:15:00,2306.145,news_close,False,0.45807299999998574,0.8976648755423164
1,2024-05-17 14:25:00,2024-05-17 14:30:00,2403.435,2395.45415,2417.41415,0.06,0.06,0.4788509999999951,0.0,0.0096,0.0,2431.3933,0.03,True,0.41937450000000354,-0.01617,2,2024-05-20 01:00:00,2431.3933,tp2,False,1.2419535000000106,2.5936115827261994
1,2024-05-20 09:00:00,2024-05-20 09:40:00,2441.735,2436.6078785714285,2449.7578785714286,0.1,0.1,0.5127121428571627,0.0,0.016,0.009999999999990905,2457.780757142857,0.05,False,0.0,0.0,0,2024-05-20 10:35:00,2436.5078785714286,sl,False,-0.5227121428571536,-1.0195041216388292
-1,2024-07-12 11:00:00,2024-07-12 11:10:00,2399.818,2402.997835714286,2393.458328571429,0.17,0.17,0.5405720714285644,0.0,0.027200000000000002,0.0034000000000000002,2387.0986571428575,0.08,False,0.0,0.0,0,2024-07-12 12:00:00,2401.855,news_close,False,-0.34628999999996724,-0.6405991324798377
-1,2024-07-17 10:35:00,2024-07-17 11:45:00,2472.505,2475.5189499999997,2466.477100000001,0.17,0.17,0.5123714999999266,0.0,0.027200000000000002,0.01699999999998454,2460.449200000002,0.08,False,0.0,0.0,0,2024-07-17 13:00:00,2475.6189499999996,sl,False,-0.5293714999999111,-1.0331790507473326
1,2024-08-16 13:35:00,2024-08-16 13:40:00,2492.485,2483.0403285714287,2511.374342857143,0.05,0.05,0.47223357142856914,0.0,0.008,0.0049999999999954525,2530.2636857142857,0.02,False,0.0,0.0,0,2024-08-16 14:20:00,2482.940328571429,sl,False,-0.4772335714285646,-1.0105879808266698
-1,2024-08-19 12:30:00,2024-08-19 12:35:00,2492.045,2495.5648071428573,2485.0053857142857,0.15,0.15,0.5279710714285784,0.0,0.024,0.014999999999986358,2477.9657714285713,0.07,False,0.0,0.0,0,2024-08-19 13:55:00,2495.664807142857,sl,False,-0.5429710714285647,-1.0284106474989236
1,2024-08-20 08:45:00,2024-08-20 08:50:00,2521.405,2514.3378214285717,2535.539357142857,0.07,0.07,0.494702499999994,0.0,0.011200000000000002,0.006999999999993635,2549.673714285714,0.03,False,0.0,0.0,0,2024-08-20 15:00:00,2514.237821428572,sl,False,-0.5017024999999876,-1.0141499183852793
-1,2024-08-21 12:35:00,2024-08-21 12:40:00,2509.518,2513.7540642857143,2504.514064285714,0.12,0.12,0.508327714285715,0.0,0.0192,0.0,2499.510128571428,0.06,True,0.30023614285715666,0.0,0,2024-08-21 13:40:00,2499.510128571428,tp2,False,0.9007084285714699,1.7719050196527553
1,2024-09-12 13:35:00,2024-09-12 14:15:00,2542.308,2521.3860642857144,2584.151871428571,0.02,0.02,0.4184387142857122,0.0,0.0032,0.0004,2625.9957428571424,0.01,False,0.0,0.0,0,2024-09-12 16:30:00,2545.465,news_close,False,0.06314000000000305,0.15089425964752085
-1,2024-09-17 10:30:00,2024-09-17 10:35:00,2571.615,2576.1868642857144,2563.7758642857143,0.11,0.11,0.5029050714286041,0.0,0.0176,0.010999999999989995,2555.936728571429,0.05,False,0.0,0.0,0,2024-09-17 11:30:00,2576.2868642857143,sl,False,-0.5139050714285941,-1.021872915237745
1,2024-09-20 12:10:00,2024-09-20 12:15:00,2615.318,2609.9207928571427,2626.112414285715,0.09,0.09,0.4857486428571747,0.0,0.0144,0.008999999999991815,2636.90682857143,0.04,False,0.0,0.0,0,2024-09-20 13:10:00,2609.820792857143,sl,False,-0.49474864285716647,-1.0185281011740017
1,2024-09-23 14:25:00,2024-09-23 14:30:00,2634.108,2625.6271642857146,2651.0696714285714,0.06,0.06,0.5088501428571363,0.0,0.0096,0.005999999999994543,2668.0313428571426,0.03,False,0.0,0.0,0,2024-09-23 19:55:00,2625.5271642857147,sl,False,-0.5148501428571307,-1.011791290784169
1,2024-09-26 10:40:00,2024-09-26 10:55:00,2673.515,2667.1115285714286,2686.3219428571424,0.08,0.08,0.5122777142857012,0.0,0.0128,0.0016,2699.128885714285,0.04,False,0.0,0.0,0,2024-09-26 12:00:00,2682.635,news_close,False,0.7296000000000277,1.4242274837533224
1,2024-10-21 12:25:00,2024-10-21 12:30:00,2737.938,2732.4447142857143,2748.9245714285717,0.09,0.09,0.49439571428571977,0.0,0.0144,0.008999999999991815,2759.911142857143,0.04,False,0.0,0.0,0,2024-10-21 14:30:00,2732.3447142857144,sl,False,-0.5033957142857116,-1.0182040412971514
1,2024-10-22 14:50:00,2024-10-22 15:35:00,2740.665,2733.2871571428573,2755.4206857142854,0.07,0.07,0.5164489999999887,0.0,0.011200000000000002,0.003999999999996362,2770.1763714285707,0.03,True,0.44267057142856175,-0.03773000000000001,1,2024-10-23 13:15:00,2733.1871571428574,sl,False,0.10582685714285747,0.2049125027696051
-1,2024-11-12 10:15:00,2024-11-12 10:20:00,2591.475,2596.512707142857,2586.085707142857,0.1,0.1,0.5037707142857016,0.0,0.016,0.009999999999990905,2580.6964142857137,0.05,False,0.0,0.0,0,2024-11-12 10:45:00,2596.612707142857,sl,False,-0.5137707142856925,-1.0198503003775634
1,2025-01-22 10:30:00,2025-01-22 10:40:00,2762.195,2757.435578571429,2771.395578571429,0.1,0.1,0.47594214285713865,0.0,0.016,0.009999999999990905,2780.5961571428575,0.05,False,0.0,0.0,0,2025-01-22 11:05:00,2757.335578571429,sl,False,-0.48594214285712956,-1.0210109572141683
-1,2025-01-27 13:00:00,2025-01-27 13:05:00,2760.265,2763.8794857142857,2754.9994857142856,0.14,0.14,0.5060280000000148,0.0,0.022400000000000003,0.0,2749.7339714285713,0.07,True,0.3685860000000003,0.0,0,2025-01-27 14:20:00,2749.7339714285713,tp2,False,1.105758000000001,2.185171571533529
1,2025-02-04 15:30:00,2025-02-04 15:35:00,2844.108,2836.8184071428573,2858.687185714286,0.07,0.07,0.5102715000000035,0.0,0.011200000000000002,0.006999999999993635,2873.266371428572,0.03,False,0.0,0.0,0,2025-02-04 15:35:00,2836.7184071428574,sl,False,-0.5172714999999971,-1.0137181872787202
1,2025-02-05 09:20:00,2025-02-05 09:25:00,2869.485,2854.4856,2899.4838000000004,0.03,0.03,0.4499820000000045,0.0,0.0048,0.0006,2929.4826000000007,0.01,False,0.0,0.0,0,2025-02-05 12:45:00,2867.165,news_close,False,-0.06960000000000491,-0.15467285358081925
1,2025-02-10 08:40:00,2025-02-10 08:50:00,2896.465,2891.859664285714,2905.675671428572,0.11,0.11,0.5065869285714553,0.0,0.0176,0.0,2914.886342857144,0.05,True,0.4605335714285957,0.0,0,2025-02-10 23:30:00,2914.886342857144,tp2,False,1.5658141428572252,3.0909090909090904
-1,2025-02-12 08:10:00,2025-02-12 08:15:00,2890.615,2895.9343785714286,2883.734378571429,0.09,0.09,0.4787440714285958,0.0,0.0144,0.001,2876.853757142858,0.04,True,0.275224857142839,0.0,0,2025-02-12 13:00:00,2885.069,news_close,False,0.5525248571428301,1.154113210204502
1,2025-03-13 15:55:00,2025-03-13 16:00:00,2977.548,2938.2988357142854,3056.0463285714286,0.01,0.01,0.39249164285714416,0.0,0.0016,0.0002,,0.0,False,0.0,0.0,0,2025-03-13 16:30:00,2979.065,news_close,False,0.015170000000002801,0.03865050447844631
1,2025-03-18 07:10:00,2025-03-18 07:15:00,3017.439,3010.141757142857,3032.0334857142857,0.07,0.07,0.5108070000000043,0.0,0.011200000000000002,0.0008000000000000001,3046.6279714285715,0.03,True,0.4378345714285751,-0.021560000000000006,1,2025-03-19 14:00:00,3032.955,news_close,False,1.0369145714285783,2.0299537230863507
1,2025-03-31 12:00:00,2025-03-31 12:05:00,3119.585,3112.864442857143,3126.751442857143,0.08,0.08,0.5376445714285728,0.0,0.0128,0.0016,3133.917885714286,0.04,False,0.0,0.0,0,2025-03-31 13:15:00,3118.635,news_close,False,-0.07599999999998545,-0.1413573279425964
1,2025-04-08 10:45:00,2025-04-08 10:50:00,3008.455,3003.5594285714287,3014.1794285714286,0.11,0.11,0.5385128571428323,0.0,0.0176,0.005999999999994543,3019.9038571428573,0.05,True,0.28622142857143446,0.0,0,2025-04-08 12:25:00,3003.459428571429,sl,False,-0.01351285714283218,-0.025092914614010975
1,2025-04-16 07:10:00,2025-04-16 07:15:00,3294.825,3286.1199285714283,3312.235142857143,0.06,0.06,0.52230428571429,0.0,0.0096,0.0006,3329.645285714286,0.03,True,0.52230428571429,0.0,0,2025-04-16 12:00:00,3306.435,news_close,False,0.8706042857142938,1.666852655676906
1,2025-04-21 10:15:00,2025-04-21 10:20:00,3396.905,3390.386428571429,3409.9421428571427,0.08,0.08,0.5214857142856999,0.0,0.0128,0.007999999999992725,3422.979285714285,0.04,False,0.0,0.0,0,2025-04-21 11:10:00,3390.286428571429,sl,False,-0.5294857142856927,-1.0153407845715403
1,2025-04-21 11:30:00,2025-04-21 11:35:00,3396.635,3385.7844999999998,3418.336000000001,0.05,0.05,0.5425250000000233,0.0,0.008,0.0,3440.037000000002,0.02,True,0.4340200000000186,0.0,0,2025-04-21 23:15:00,3440.037000000002,tp2,False,1.7360800000000745,3.1999999999999993
-1,2025-04-22 08:35:00,2025-04-22 10:00:00,3460.195,3480.2097142857147,3420.165571428571,0.02,0.02,0.4002942857142898,0.0,0.0032,0.0,3380.136142857142,0.01,True,0.4002942857142898,0.0,0,2025-04-22 16:30:00,3380.136142857142,tp2,False,1.2008828571428696,3.0000000000000004
1,2025-05-06 15:30:00,2025-05-06 15:35:00,3397.895,3377.5284285714283,3429.5484285714283,0.02,0.02,0.40733142857143323,0.0,0.0032,0.0004,3461.2018571428566,0.01,False,0.0,0.0,0,2025-05-06 16:30:00,3403.915,news_close,False,0.12039999999999963,0.2955823969249287
-1,2025-09-02 07:20:00,2025-09-02 07:25:00,3483.035,3488.3818142857144,3476.9218142857144,0.1,0.1,0.5346814285714573,0.0,0.016,0.0,3470.808628571429,0.05,True,0.30565928571427325,0.0,0,2025-09-02 08:05:00,3470.808628571429,tp2,False,0.9169778571428198,1.714998517140886
1,2025-09-02 15:05:00,2025-09-02 15:10:00,3513.608,3494.6613428571427,3551.501314285715,0.03,0.03,0.5683997142857242,0.0,0.0048,0.00039999999999999996,3589.39462857143,0.01,True,0.3789331428571495,-0.01617,1,2025-09-03 13:30:00,3560.199,news_close,False,1.2945831428571473,2.2775928810660586
1,2025-09-03 15:30:00,2025-09-03 15:35:00,3565.335,3553.7645428571427,3588.4759142857147,0.05,0.05,0.5785228571428661,0.0,0.008,0.0049999999999954525,3611.6168285714293,0.02,False,0.0,-0.08085,1,2025-09-04 00:05:00,3553.664542857143,sl,False,-0.6643728571428615,-1.1483951739158247
1,2025-09-05 13:45:00,2025-09-05 14:25:00,3584.815,3572.2977857142855,3609.849428571429,0.04,0.04,0.5006885714285818,0.0,0.0064,0.0,3634.8838571428582,0.02,True,0.5006885714285818,-0.021560000000000003,2,2025-09-08 13:45:00,3634.8838571428582,tp2,False,1.4805057142857454,2.956939300734418
1,2025-09-08 13:45:00,2025-09-08 13:55:00,3631.785,3619.5341,3656.2868,0.04,0.04,0.4900360000000001,0.0,0.0064,0.001999999999998181,3680.7886,0.02,True,0.4900360000000001,-0.021560000000000003,1,2025-09-09 22:00:00,3619.4341,sl,False,0.22145800000000188,0.4519218996155422
1,2025-09-16 14:15:00,2025-09-16 14:20:00,3699.365,3684.588092857143,3728.918814285714,0.04,0.04,0.59107628571428,0.0,0.0064,0.003999999999996362,3758.472628571428,0.02,False,0.0,0.0,0,2025-09-16 15:05:00,3684.488092857143,sl,False,-0.5950762857142763,-1.0067673159906299
-1,2025-09-17 08:00:00,2025-09-17 08:05:00,3666.435,3677.472278571429,3644.360442857142,0.05,0.05,0.5518639285714472,0.0,0.008,0.0049999999999954525,3622.285885714284,0.02,False,0.0,0.0,0,2025-09-17 12:50:00,3677.572278571429,sl,False,-0.5568639285714426,-1.009060204411146
1,2025-09-22 08:00:00,2025-09-22 08:05:00,3716.175,3708.0975714285714,3732.3298571428577,0.07,0.07,0.5654200000000129,0.0,0.011200000000000002,0.0,3748.484714285715,0.03,True,0.4846457142857252,0.0,0,2025-09-22 19:00:00,3748.484714285715,tp2,False,1.7770342857143262,3.142857142857143
-1,2025-09-30 15:05:00,2025-09-30 15:10:00,3842.505,3853.0089785714285,3826.1389785714287,0.05,0.05,0.5251989285714217,0.0,0.008,0.0049999999999954525,3809.772957142857,0.02,False,0.0,0.0,0,2025-09-30 19:20:00,3853.1089785714285,sl,False,-0.5301989285714171,-1.0095202022090863
-1,2025-10-01 11:35:00,2025-10-01 11:40:00,3880.678,3889.64255,3862.7488999999996,0.06,0.06,0.5378730000000087,0.0,0.0096,0.0012,3844.8197999999993,0.03,False,0.0,0.0,0,2025-10-01 11:45:00,3881.9649999999997,news_close,False,-0.07721999999998842,-0.1435654885074863
1,2025-10-02 10:20:00,2025-10-02 10:40:00,3879.615,3872.870214285714,3890.6232142857143,0.09,0.09,0.6070307142857063,0.0,0.0144,0.0049999999999954525,3901.631428571429,0.04,True,0.44032857142858123,0.0,0,2025-10-02 14:00:00,3872.7702142857142,sl,False,0.09808928571430447,0.16158866990729825
1,2025-10-06 14:30:00,2025-10-06 15:10:00,3950.195,3939.5044357142856,3971.5761285714293,0.05,0.05,0.5345282142857286,0.0,0.008,0.0,3992.9572571428585,0.02,True,0.4276225714285829,-0.016170000000000004,1,2025-10-07 23:45:00,3992.9572571428585,tp2,False,1.6943202857143316,3.1697490243398896
1,2025-10-08 08:20:00,2025-10-08 08:25:00,4038.585,4030.4124714285713,4054.9300571428575,0.07,0.07,0.572077000000013,0.0,0.011200000000000002,0.006999999999993635,4071.275114285715,0.03,False,0.0,0.0,0,2025-10-08 13:35:00,4030.3124714285714,sl,False,-0.5790770000000066,-1.0122361150684145
