direction,break_time,level,zone,outcome,sl,tp1,tp2,break_time_thai
-1,2018-03-20 11:35:00,1312.619,,sl_too_tight,,,,2018-03-20 18:35:00
-1,2018-03-20 13:45:00,1309.549,,sl_too_tight,,,,2018-03-20 20:45:00
-1,2018-03-20 14:20:00,1308.121,,no_room,,,,2018-03-20 21:20:00
1,2018-03-21 15:20:00,1323.511,,no_room,,,,2018-03-21 22:20:00
1,2018-03-22 11:15:00,1330.422,,sl_too_tight,,,,2018-03-22 18:15:00
1,2018-03-22 12:20:00,1330.432,,sl_too_tight,,,,2018-03-22 19:20:00
1,2018-03-23 10:00:00,1342.328,,sl_too_tight,,,,2018-03-23 17:00:00
1,2018-03-23 12:15:00,1342.861,,sl_too_tight,,,,2018-03-23 19:15:00
1,2018-03-23 13:10:00,1347.712,,no_room,,,,2018-03-23 20:10:00
1,2018-03-23 14:05:00,1348.381,,no_room,,,,2018-03-23 21:05:00
1,2018-03-23 15:40:00,1348.091,,sl_too_tight,,,,2018-03-23 22:40:00
-1,2018-03-27 08:40:00,1352.008,,sl_too_tight,,,,2018-03-27 15:40:00
-1,2018-03-27 10:25:00,1348.292,,sl_too_tight,,,,2018-03-27 17:25:00
-1,2018-03-27 11:00:00,1348.101,,sl_too_tight,,,,2018-03-27 18:00:00
-1,2018-03-27 12:00:00,1344.559,,sl_too_tight,,,,2018-03-27 19:00:00
-1,2018-03-27 13:35:00,1341.271,,sl_too_tight,,,,2018-03-27 20:35:00
-1,2018-03-28 07:20:00,1339.818,,sl_too_tight,,,,2018-03-28 14:20:00
-1,2018-03-28 09:40:00,1340.658,,sl_too_tight,,,,2018-03-28 16:40:00
-1,2018-03-28 10:35:00,1338.948,,sl_too_tight,,,,2018-03-28 17:35:00
-1,2018-03-28 10:55:00,1337.688,,no_room,,,,2018-03-28 17:55:00
-1,2018-03-28 11:20:00,1336.588,,no_room,,,,2018-03-28 18:20:00
-1,2018-03-28 12:05:00,1336.0,,sl_too_tight,,,,2018-03-28 19:05:00
-1,2018-03-28 13:55:00,1331.908,,no_room,,,,2018-03-28 20:55:00
-1,2018-03-28 14:25:00,1331.198,,no_room,,,,2018-03-28 21:25:00
-1,2018-03-28 15:30:00,1329.298,,sl_too_tight,,,,2018-03-28 22:30:00
-1,2018-03-29 09:30:00,1323.958,,sl_too_tight,,,,2018-03-29 16:30:00
1,2018-04-02 14:20:00,1336.521,,no_room,,,,2018-04-02 21:20:00
1,2018-04-02 15:10:00,1338.071,,sl_too_tight,,,,2018-04-02 22:10:00
-1,2018-04-03 10:55:00,1336.518,,sl_too_tight,,,,2018-04-03 17:55:00
-1,2018-04-03 14:40:00,1332.5,,sl_too_tight,,,,2018-04-03 21:40:00
1,2018-04-04 10:15:00,1344.112,,sl_too_tight,,,,2018-04-04 17:15:00
1,2018-04-04 11:50:00,1344.372,,sl_too_tight,,,,2018-04-04 18:50:00
-1,2018-04-04 14:45:00,1339.608,,sl_too_tight,,,,2018-04-04 21:45:00
-1,2018-04-04 15:55:00,1334.669,,sl_too_tight,,,,2018-04-04 22:55:00
-1,2018-04-05 13:15:00,1324.718,,no_room,,,,2018-04-05 20:15:00
-1,2018-04-05 14:40:00,1324.288,,no_room,,,,2018-04-05 21:40:00
-1,2018-04-06 07:25:00,1323.639,,no_room,,,,2018-04-06 14:25:00
-1,2018-04-06 12:25:00,1322.279,,sl_too_tight,,,,2018-04-06 19:25:00
1,2018-04-06 13:20:00,1330.957,,no_room,,,,2018-04-06 20:20:00
1,2018-04-06 14:45:00,1333.172,,sl_too_tight,,,,2018-04-06 21:45:00
-1,2018-04-09 08:30:00,1328.981,,sl_too_tight,,,,2018-04-09 15:30:00
-1,2018-04-09 09:55:00,1328.238,,sl_too_tight,,,,2018-04-09 16:55:00
1,2018-04-10 11:05:00,1336.148,,sl_too_tight,,,,2018-04-10 18:05:00
1,2018-04-10 13:10:00,1339.111,,no_room,,,,2018-04-10 20:10:00
1,2018-04-11 09:30:00,1343.879,,sl_too_tight,,,,2018-04-11 16:30:00
1,2018-04-11 11:00:00,1347.422,,sl_too_tight,,,,2018-04-11 18:00:00
1,2018-04-11 12:25:00,1351.421,,no_room,,,,2018-04-11 19:25:00
1,2018-04-11 13:45:00,1353.019,,no_room,,,,2018-04-11 20:45:00
1,2018-04-11 14:40:00,1354.071,,no_room,,,,2018-04-11 21:40:00
-1,2018-04-12 07:45:00,1350.129,,sl_too_tight,,,,2018-04-12 14:45:00
-1,2018-04-12 08:55:00,1348.308,,sl_too_tight,,,,2018-04-12 15:55:00
-1,2018-04-12 10:35:00,1345.362,,no_room,,,,2018-04-12 17:35:00
-1,2018-04-12 12:20:00,1344.831,,sl_too_tight,,,,2018-04-12 19:20:00
-1,2018-04-12 13:15:00,1343.028,,no_room,,,,2018-04-12 20:15:00
-1,2018-04-12 15:15:00,1337.679,,sl_too_tight,,,,2018-04-12 22:15:00
1,2018-04-13 08:05:00,1340.258,,no_room,,,,2018-04-13 15:05:00
1,2018-04-13 08:30:00,1340.739,,no_room,,,,2018-04-13 15:30:00
1,2018-04-13 12:35:00,1338.031,,sl_too_tight,,,,2018-04-13 19:35:00
1,2018-04-13 13:30:00,1340.412,,no_room,,,,2018-04-13 20:30:00
1,2018-04-13 15:00:00,1345.742,,sl_too_tight,,,,2018-04-13 22:00:00
-1,2018-04-16 09:15:00,1344.698,,sl_too_tight,,,,2018-04-16 16:15:00
-1,2018-04-16 10:05:00,1343.898,,sl_too_tight,,,,2018-04-16 17:05:00
-1,2018-04-16 10:50:00,1343.369,,sl_too_tight,,,,2018-04-16 17:50:00
1,2018-04-16 13:50:00,1348.412,,no_room,,,,2018-04-16 20:50:00
-1,2018-04-17 07:50:00,1344.046,,no_room,,,,2018-04-17 14:50:00
-1,2018-04-17 09:50:00,1342.039,,sl_too_tight,,,,2018-04-17 16:50:00
-1,2018-04-17 11:15:00,1341.758,,sl_too_tight,,,,2018-04-17 18:15:00
-1,2018-04-17 12:35:00,1341.381,,sl_too_tight,,,,2018-04-17 19:35:00
1,2018-04-18 09:40:00,1346.842,,no_room,,,,2018-04-18 16:40:00
1,2018-04-18 10:35:00,1346.739,,sl_too_tight,,,,2018-04-18 17:35:00
1,2018-04-18 11:30:00,1349.971,,no_room,,,,2018-04-18 18:30:00
1,2018-04-18 12:10:00,1350.978,,sl_too_tight,,,,2018-04-18 19:10:00
1,2018-04-18 13:25:00,1353.239,,sl_too_tight,,,,2018-04-18 20:25:00
-1,2018-04-19 12:20:00,1346.868,,no_room,,,,2018-04-19 19:20:00
-1,2018-04-19 14:30:00,1347.528,,sl_too_tight,,,,2018-04-19 21:30:00
-1,2018-04-19 15:35:00,1343.281,,no_room,,,,2018-04-19 22:35:00
-1,2018-04-20 09:25:00,1340.558,,sl_too_tight,,,,2018-04-20 16:25:00
-1,2018-04-20 12:55:00,1339.968,,no_room,,,,2018-04-20 19:55:00
-1,2018-04-20 13:20:00,1338.778,,no_room,,,,2018-04-20 20:20:00
-1,2018-04-20 13:45:00,1336.128,,no_room,,,,2018-04-20 20:45:00
-1,2018-04-20 14:25:00,1335.902,,sl_too_tight,,,,2018-04-20 21:25:00
-1,2018-04-23 08:00:00,1331.608,,no_room,,,,2018-04-23 15:00:00
-1,2018-04-23 11:35:00,1327.768,,sl_too_tight,,,,2018-04-23 18:35:00
-1,2018-04-23 12:20:00,1326.719,,sl_too_tight,,,,2018-04-23 19:20:00
-1,2018-04-23 13:45:00,1324.768,,sl_too_tight,,,,2018-04-23 20:45:00
-1,2018-04-23 15:35:00,1323.048,,sl_too_tight,,,,2018-04-23 22:35:00
-1,2018-04-25 12:20:00,1320.068,,no_room,,,,2018-04-25 19:20:00
-1,2018-04-25 14:25:00,1319.938,,sl_too_tight,,,,2018-04-25 21:25:00
-1,2018-04-26 12:20:00,1322.688,,no_room,,,,2018-04-26 19:20:00
-1,2018-04-26 14:00:00,1321.509,,no_room,,,,2018-04-26 21:00:00
-1,2018-04-26 15:30:00,1316.798,,no_room,,,,2018-04-26 22:30:00
1,2018-04-27 12:55:00,1320.328,,no_room,,,,2018-04-27 19:55:00
-1,2018-04-30 09:00:00,1316.929,,sl_too_tight,,,,2018-04-30 16:00:00
-1,2018-04-30 11:10:00,1315.388,,sl_too_tight,,,,2018-04-30 18:10:00
-1,2018-04-30 13:15:00,1312.618,,sl_too_tight,,,,2018-04-30 20:15:00
-1,2018-04-30 13:45:00,1311.058,,no_room,,,,2018-04-30 20:45:00
-1,2018-05-01 13:25:00,1307.711,,sl_too_tight,,,,2018-05-01 20:25:00
-1,2018-05-01 13:55:00,1305.689,,no_room,,,,2018-05-01 20:55:00
-1,2018-05-01 14:40:00,1303.698,,no_room,,,,2018-05-01 21:40:00
1,2018-05-02 09:20:00,1310.068,,sl_too_tight,,,,2018-05-02 16:20:00
1,2018-05-03 08:35:00,1310.011,,sl_too_tight,,,,2018-05-03 15:35:00
1,2018-05-03 09:15:00,1311.149,,sl_too_tight,,,,2018-05-03 16:15:00
1,2018-05-03 11:35:00,1312.281,,sl_too_tight,,,,2018-05-03 18:35:00
-1,2018-05-04 08:20:00,1309.711,,sl_too_tight,,,,2018-05-04 15:20:00
-1,2018-05-04 13:15:00,1309.558,,no_room,,,,2018-05-04 20:15:00
1,2018-05-07 15:10:00,1314.992,,sl_too_tight,,,,2018-05-07 22:10:00
-1,2018-05-08 08:25:00,1312.648,,sl_too_tight,,,,2018-05-08 15:25:00
-1,2018-05-08 13:05:00,1309.218,,sl_too_tight,,,,2018-05-08 20:05:00
-1,2018-05-08 13:30:00,1308.938,,sl_too_tight,,,,2018-05-08 20:30:00
-1,2018-05-09 10:00:00,1306.598,,sl_too_tight,,,,2018-05-09 17:00:00
-1,2018-05-09 15:10:00,1314.901,,sl_too_tight,,,,2018-05-09 22:10:00
1,2018-05-10 08:45:00,1313.152,,sl_too_tight,,,,2018-05-10 15:45:00
1,2018-05-10 10:25:00,1315.979,,sl_too_tight,,,,2018-05-10 17:25:00
1,2018-05-10 11:05:00,1316.898,,sl_too_tight,,,,2018-05-10 18:05:00
1,2018-05-10 12:30:00,1318.431,,sl_too_tight,,,,2018-05-10 19:30:00
1,2018-05-10 15:30:00,1318.408,,sl_too_tight,,,,2018-05-10 22:30:00
1,2018-05-11 09:30:00,1323.529,,no_room,,,,2018-05-11 16:30:00
-1,2018-05-14 15:20:00,1318.968,,sl_too_tight,,,,2018-05-14 22:20:00
-1,2018-05-15 12:50:00,1301.131,,no_room,,,,2018-05-15 19:50:00
-1,2018-05-16 09:15:00,1292.439,,no_room,,,,2018-05-16 16:15:00
-1,2018-05-16 10:05:00,1290.489,,no_room,,,,2018-05-16 17:05:00
-1,2018-05-16 11:30:00,1289.549,,sl_too_tight,,,,2018-05-16 18:30:00
-1,2018-05-16 14:50:00,1288.438,,no_room,,,,2018-05-16 21:50:00
-1,2018-05-16 15:15:00,1288.001,,sl_too_tight,,,,2018-05-16 22:15:00
-1,2018-05-17 08:30:00,1288.079,,sl_too_tight,,,,2018-05-17 15:30:00
-1,2018-05-17 10:20:00,1287.248,,sl_too_tight,,,,2018-05-17 17:20:00
-1,2018-05-17 15:45:00,1288.038,,sl_too_tight,,,,2018-05-17 22:45:00
1,2018-05-18 14:35:00,1290.439,,sl_too_tight,,,,2018-05-18 21:35:00
1,2018-05-21 13:15:00,1287.981,,no_room,,,,2018-05-21 20:15:00
1,2018-05-21 15:15:00,1288.959,,sl_too_tight,,,,2018-05-21 22:15:00
1,2018-05-22 09:45:00,1294.348,,sl_too_tight,,,,2018-05-22 16:45:00
1,2018-05-23 11:40:00,1296.778,,sl_too_tight,,,,2018-05-23 18:40:00
1,2018-05-24 09:00:00,1297.402,,sl_too_tight,,,,2018-05-24 16:00:00
1,2018-05-24 13:40:00,1299.699,,sl_too_tight,,,,2018-05-24 20:40:00
-1,2018-05-30 07:15:00,1296.579,,sl_too_tight,,,,2018-05-30 14:15:00
-1,2018-05-30 10:25:00,1296.639,,no_room,,,,2018-05-30 17:25:00
1,2018-05-30 14:20:00,1301.428,,sl_too_tight,,,,2018-05-30 21:20:00
1,2018-05-31 09:45:00,1304.568,,sl_too_tight,,,,2018-05-31 16:45:00
1,2018-05-31 11:10:00,1305.011,,sl_too_tight,,,,2018-05-31 18:10:00
-1,2018-05-31 15:25:00,1303.148,,no_room,,,,2018-05-31 22:25:00
-1,2018-06-01 11:35:00,1295.738,,no_room,,,,2018-06-01 18:35:00
-1,2018-06-01 12:25:00,1294.258,,sl_too_tight,,,,2018-06-01 19:25:00
-1,2018-06-01 15:55:00,1296.568,,sl_too_tight,,,,2018-06-01 22:55:00
-1,2018-06-04 10:15:00,1293.798,,sl_too_tight,,,,2018-06-04 17:15:00
1,2018-06-04 12:45:00,1297.098,,sl_too_tight,,,,2018-06-04 19:45:00
1,2018-06-05 14:55:00,1293.542,,no_room,,,,2018-06-05 21:55:00
-1,2018-06-06 09:50:00,1294.638,,no_room,,,,2018-06-06 16:50:00
1,2018-06-06 15:45:00,1299.859,,sl_too_tight,,,,2018-06-06 22:45:00
-1,2018-06-07 13:45:00,1296.448,,no_room,,,,2018-06-07 20:45:00
1,2018-06-08 07:55:00,1296.592,,sl_too_tight,,,,2018-06-08 14:55:00
1,2018-06-08 08:15:00,1299.348,,no_room,,,,2018-06-08 15:15:00
1,2018-06-08 10:20:00,1299.828,,sl_too_tight,,,,2018-06-08 17:20:00
1,2018-06-13 15:10:00,1297.379,,sl_too_tight,,,,2018-06-13 22:10:00
1,2018-06-14 12:20:00,1305.812,,sl_too_tight,,,,2018-06-14 19:20:00
-1,2018-06-14 15:45:00,1304.609,,sl_too_tight,,,,2018-06-14 22:45:00
-1,2018-06-15 09:50:00,1299.449,,sl_too_tight,,,,2018-06-15 16:50:00
-1,2018-06-15 11:55:00,1298.808,,sl_too_tight,,,,2018-06-15 18:55:00
-1,2018-06-15 12:55:00,1293.098,,no_room,,,,2018-06-15 19:55:00
-1,2018-06-15 13:35:00,1287.179,,no_room,,,,2018-06-15 20:35:00
-1,2018-06-15 14:30:00,1283.0,,no_room,,,,2018-06-15 21:30:00
-1,2018-06-15 15:45:00,1278.318,,no_room,,,,2018-06-15 22:45:00
-1,2018-06-18 14:25:00,1279.139,,sl_too_tight,,,,2018-06-18 21:25:00
-1,2018-06-18 15:45:00,1278.289,,sl_too_tight,,,,2018-06-18 22:45:00
-1,2018-06-19 12:00:00,1272.129,,no_room,,,,2018-06-19 19:00:00
-1,2018-06-19 14:20:00,1273.779,,no_room,,,,2018-06-19 21:20:00
1,2018-06-20 15:00:00,1274.422,,sl_too_tight,,,,2018-06-20 22:00:00
-1,2018-06-21 08:50:00,1263.488,,sl_too_tight,,,,2018-06-21 15:50:00
-1,2018-06-21 12:10:00,1262.728,,sl_too_tight,,,,2018-06-21 19:10:00
1,2018-06-21 14:20:00,1266.459,,sl_too_tight,,,,2018-06-21 21:20:00
1,2018-06-22 09:10:00,1270.178,,sl_too_tight,,,,2018-06-22 16:10:00
-1,2018-06-25 12:45:00,1268.378,,sl_too_tight,,,,2018-06-25 19:45:00
-1,2018-06-25 14:40:00,1265.769,,no_room,,,,2018-06-25 21:40:00
-1,2018-06-26 09:20:00,1257.698,,sl_too_tight,,,,2018-06-26 16:20:00
-1,2018-06-26 12:10:00,1255.488,,sl_too_tight,,,,2018-06-26 19:10:00
1,2018-06-26 15:05:00,1260.138,,sl_too_tight,,,,2018-06-26 22:05:00
1,2018-06-26 15:40:00,1261.861,,no_room,,,,2018-06-26 22:40:00
1,2018-06-27 10:40:00,1258.709,,no_room,,,,2018-06-27 17:40:00
-1,2018-06-27 13:30:00,1254.668,,sl_too_tight,,,,2018-06-27 20:30:00
-1,2018-06-27 15:20:00,1254.939,,sl_too_tight,,,,2018-06-27 22:20:00
-1,2018-06-28 08:30:00,1249.419,,sl_too_tight,,,,2018-06-28 15:30:00
1,2018-06-28 10:35:00,1252.612,,sl_too_tight,,,,2018-06-28 17:35:00
1,2018-06-28 12:50:00,1252.879,,sl_too_tight,,,,2018-06-28 19:50:00
-1,2018-06-28 14:55:00,1250.608,,sl_too_tight,,,,2018-06-28 21:55:00
-1,2018-07-02 13:35:00,1246.889,,no_room,,,,2018-07-02 20:35:00
-1,2018-07-02 15:25:00,1246.089,,sl_too_tight,,,,2018-07-02 22:25:00
1,2018-07-03 07:35:00,1244.058,,no_room,,,,2018-07-03 14:35:00
1,2018-07-03 07:55:00,1244.382,,sl_too_tight,,,,2018-07-03 14:55:00
1,2018-07-03 09:30:00,1245.539,,sl_too_tight,,,,2018-07-03 16:30:00
1,2018-07-03 10:05:00,1246.759,,sl_too_tight,,,,2018-07-03 17:05:00
