direction,break_time,level,zone,outcome,sl,tp1,tp2,break_time_thai
1,2017-01-31 11:45:00,1199.068,,no_room,,,,2017-01-31 18:45:00
1,2017-01-31 14:15:00,1206.728,,no_room,,,,2017-01-31 21:15:00
1,2017-02-01 08:15:00,1209.218,,sl_too_tight,,,,2017-02-01 15:15:00
1,2017-02-01 11:45:00,1211.168,,sl_too_tight,,,,2017-02-01 18:45:00
1,2017-02-02 08:30:00,1215.349,,no_room,,,,2017-02-02 15:30:00
1,2017-02-02 10:00:00,1218.061,,no_room,,,,2017-02-02 17:00:00
1,2017-02-02 13:00:00,1222.548,,sl_too_tight,,,,2017-02-02 20:00:00
-1,2017-02-03 11:30:00,1212.878,,sl_too_tight,,,,2017-02-03 18:30:00
1,2017-02-06 11:15:00,1224.628,,no_room,,,,2017-02-06 18:15:00
1,2017-02-07 15:15:00,1231.949,,no_room,,,,2017-02-07 22:15:00
1,2017-02-08 08:15:00,1233.749,,no_room,,,,2017-02-08 15:15:00
1,2017-02-08 12:30:00,1238.348,,signal,1234.7211285714286,1245.6017428571427,1252.8554857142854,2017-02-08 19:30:00
1,2017-02-08 14:30:00,1240.619,,signal,1237.5672571428572,1246.7224857142853,1252.8259714285707,2017-02-08 21:30:00
1,2017-02-09 08:00:00,1241.729,,sl_too_tight,,,,2017-02-09 15:00:00
1,2017-02-09 14:15:00,1240.858,,no_room,,,,2017-02-09 21:15:00
-1,2017-02-10 07:15:00,1223.031,,sl_too_tight,,,,2017-02-10 14:15:00
-1,2017-02-10 14:15:00,1225.188,,no_room,,,,2017-02-10 21:15:00
-1,2017-02-13 12:45:00,1228.919,,no_room,,,,2017-02-13 19:45:00
1,2017-02-14 10:30:00,1229.229,,sl_too_tight,,,,2017-02-14 17:30:00
1,2017-02-14 12:30:00,1229.949,,sl_too_tight,,,,2017-02-14 19:30:00
1,2017-02-15 09:30:00,1226.379,,sl_too_tight,,,,2017-02-15 16:30:00
1,2017-02-16 08:00:00,1235.869,,no_room,,,,2017-02-16 15:00:00
1,2017-02-16 14:45:00,1239.319,1244.428,signal,1235.5488785714285,1244.2448785714287,1249.1707571428574,2017-02-16 21:45:00
-1,2017-02-17 07:45:00,1237.328,,sl_too_tight,,,,2017-02-17 14:45:00
1,2017-02-17 12:00:00,1242.758,,no_room,,,,2017-02-17 19:00:00
-1,2017-02-21 08:30:00,1232.839,,sl_too_tight,,,,2017-02-21 15:30:00
-1,2017-02-21 13:45:00,1227.988,,no_room,,,,2017-02-21 20:45:00
1,2017-02-22 12:45:00,1238.219,,sl_too_tight,,,,2017-02-22 19:45:00
1,2017-02-23 15:45:00,1249.238,,signal,1236.9788285714287,1273.7563428571427,1298.2746857142854,2017-02-23 22:45:00
1,2017-02-24 07:15:00,1253.818,,signal,1249.3405785714285,1262.772842857143,1271.7276857142858,2017-02-24 14:15:00
1,2017-02-24 09:15:00,1255.139,,signal,1249.3110357142857,1266.7949285714283,1278.4508571428566,2017-02-24 16:15:00
1,2017-02-24 10:30:00,1256.539,,signal,1253.4089714285715,1262.799057142857,1269.059114285714,2017-02-24 17:30:00
1,2017-02-24 13:15:00,1257.968,,sl_too_tight,,,,2017-02-24 20:15:00
-1,2017-02-28 07:30:00,1253.019,,sl_too_tight,,,,2017-02-28 14:30:00
-1,2017-02-28 09:30:00,1251.201,,sl_too_tight,,,,2017-02-28 16:30:00
-1,2017-03-01 11:45:00,1243.818,,sl_too_tight,,,,2017-03-01 18:45:00
-1,2017-03-01 13:45:00,1240.408,,no_room,,,,2017-03-01 20:45:00
-1,2017-03-03 07:30:00,1230.301,,sl_too_tight,,,,2017-03-03 14:30:00
-1,2017-03-03 15:15:00,1226.05,,no_room,,,,2017-03-03 22:15:00
1,2017-03-06 08:15:00,1233.718,,sl_too_tight,,,,2017-03-06 15:15:00
1,2017-03-06 13:15:00,1232.289,,sl_too_tight,,,,2017-03-06 20:15:00
-1,2017-03-07 13:00:00,1222.342,,no_room,,,,2017-03-07 20:00:00
-1,2017-03-08 07:00:00,1216.862,,sl_too_tight,,,,2017-03-08 14:00:00
-1,2017-03-08 13:15:00,1212.101,,sl_too_tight,,,,2017-03-08 20:15:00
-1,2017-03-09 15:15:00,1204.798,,no_room,,,,2017-03-09 22:15:00
1,2017-03-13 15:15:00,1205.558,,no_room,,,,2017-03-13 22:15:00
-1,2017-03-14 13:00:00,1202.651,,no_room,,,,2017-03-14 20:00:00
-1,2017-03-15 09:30:00,1202.9,,sl_too_tight,,,,2017-03-15 16:30:00
-1,2017-03-15 12:15:00,1201.068,,no_room,,,,2017-03-15 19:15:00
1,2017-03-16 12:15:00,1228.808,,no_room,,,,2017-03-16 19:15:00
1,2017-03-17 08:15:00,1228.069,,sl_too_tight,,,,2017-03-17 15:15:00
1,2017-03-17 09:45:00,1228.498,,sl_too_tight,,,,2017-03-17 16:45:00
1,2017-03-17 11:45:00,1230.339,,no_room,,,,2017-03-17 18:45:00
1,2017-03-20 15:30:00,1233.158,,sl_too_tight,,,,2017-03-20 22:30:00
1,2017-03-21 15:30:00,1242.708,,no_room,,,,2017-03-21 22:30:00
1,2017-03-22 13:00:00,1249.039,,no_room,,,,2017-03-22 20:00:00
1,2017-03-23 08:45:00,1248.269,,sl_too_tight,,,,2017-03-23 15:45:00
1,2017-03-23 12:15:00,1248.618,,no_room,,,,2017-03-23 19:15:00
-1,2017-03-24 08:15:00,1242.101,,sl_too_tight,,,,2017-03-24 15:15:00
-1,2017-03-24 13:30:00,1244.561,,sl_too_tight,,,,2017-03-24 20:30:00
1,2017-03-27 11:45:00,1258.031,,sl_too_tight,,,,2017-03-27 18:45:00
1,2017-03-27 13:00:00,1259.019,,sl_too_tight,,,,2017-03-27 20:00:00
-1,2017-03-28 15:45:00,1255.138,,no_room,,,,2017-03-28 22:45:00
-1,2017-03-29 12:00:00,1251.429,,sl_too_tight,,,,2017-03-29 19:00:00
-1,2017-03-30 09:45:00,1249.781,,sl_too_tight,,,,2017-03-30 16:45:00
-1,2017-03-30 12:30:00,1248.841,,sl_too_tight,,,,2017-03-30 19:30:00
-1,2017-03-31 09:30:00,1242.078,,sl_too_tight,,,,2017-03-31 16:30:00
-1,2017-03-31 12:30:00,1241.418,,sl_too_tight,,,,2017-03-31 19:30:00
1,2017-04-03 12:00:00,1247.239,,sl_too_tight,,,,2017-04-03 19:00:00
1,2017-04-03 14:00:00,1248.068,,sl_too_tight,,,,2017-04-03 21:00:00
1,2017-04-04 08:00:00,1257.989,,no_room,,,,2017-04-04 15:00:00
1,2017-04-04 11:45:00,1259.609,,sl_too_tight,,,,2017-04-04 18:45:00
-1,2017-04-05 11:30:00,1252.09,,no_room,,,,2017-04-05 18:30:00
-1,2017-04-05 13:15:00,1247.71,,no_room,,,,2017-04-05 20:15:00
1,2017-04-06 08:15:00,1254.679,,sl_too_tight,,,,2017-04-06 15:15:00
-1,2017-04-06 15:15:00,1251.489,,sl_too_tight,,,,2017-04-06 22:15:00
1,2017-04-07 12:30:00,1264.868,,sl_too_tight,,,,2017-04-07 19:30:00
1,2017-04-10 09:45:00,1253.898,,sl_too_tight,,,,2017-04-10 16:45:00
1,2017-04-11 07:30:00,1257.522,,sl_too_tight,,,,2017-04-11 14:30:00
1,2017-04-11 12:00:00,1258.048,,sl_too_tight,,,,2017-04-11 19:00:00
1,2017-04-12 12:00:00,1274.529,,sl_too_tight,,,,2017-04-12 19:00:00
1,2017-04-12 14:30:00,1275.938,,no_room,,,,2017-04-12 21:30:00
1,2017-04-13 08:00:00,1286.518,,sl_too_tight,,,,2017-04-13 15:00:00
1,2017-04-13 09:45:00,1287.398,,no_room,,,,2017-04-13 16:45:00
1,2017-04-17 09:00:00,1289.699,1295.422,signal,1286.5945428571429,1295.3385428571428,1300.9780857142855,2017-04-17 16:00:00
1,2017-04-17 14:30:00,1290.701,,no_room,,,,2017-04-17 21:30:00
-1,2017-04-18 13:45:00,1282.919,,no_room,,,,2017-04-18 20:45:00
-1,2017-04-19 08:15:00,1283.358,,sl_too_tight,,,,2017-04-19 15:15:00
-1,2017-04-19 13:45:00,1281.188,,no_room,,,,2017-04-19 20:45:00
1,2017-04-20 14:45:00,1282.121,,no_room,,,,2017-04-20 21:45:00
1,2017-04-21 08:00:00,1280.709,,sl_too_tight,,,,2017-04-21 15:00:00
1,2017-04-21 10:30:00,1281.939,,sl_too_tight,,,,2017-04-21 17:30:00
1,2017-04-21 15:00:00,1285.632,,no_room,,,,2017-04-21 22:00:00
-1,2017-04-24 11:30:00,1270.668,,sl_too_tight,,,,2017-04-24 18:30:00
-1,2017-04-25 11:30:00,1269.589,,sl_too_tight,,,,2017-04-25 18:30:00
-1,2017-04-26 12:00:00,1263.779,,sl_too_tight,,,,2017-04-26 19:00:00
1,2017-04-27 11:15:00,1264.839,,sl_too_tight,,,,2017-04-27 18:15:00
-1,2017-04-27 13:45:00,1262.088,,no_room,,,,2017-04-27 20:45:00
1,2017-04-28 12:00:00,1267.542,,sl_too_tight,,,,2017-04-28 19:00:00
1,2017-04-28 15:00:00,1267.309,,no_room,,,,2017-04-28 22:00:00
-1,2017-05-01 15:45:00,1262.249,,no_room,,,,2017-05-01 22:45:00
-1,2017-05-02 12:00:00,1254.638,,sl_too_tight,,,,2017-05-02 19:00:00
-1,2017-05-03 07:30:00,1254.168,,sl_too_tight,,,,2017-05-03 14:30:00
-1,2017-05-03 12:30:00,1253.328,,sl_too_tight,,,,2017-05-03 19:30:00
-1,2017-05-03 14:00:00,1251.158,,no_room,,,,2017-05-03 21:00:00
-1,2017-05-04 12:15:00,1232.518,,sl_too_tight,,,,2017-05-04 19:15:00
-1,2017-05-05 11:30:00,1232.288,,no_room,,,,2017-05-05 18:30:00
-1,2017-05-08 14:30:00,1229.13,,no_room,,,,2017-05-08 21:30:00
-1,2017-05-09 11:45:00,1223.958,,sl_too_tight,,,,2017-05-09 18:45:00
-1,2017-05-09 13:30:00,1219.758,,no_room,,,,2017-05-09 20:30:00
-1,2017-05-10 12:30:00,1222.151,,no_room,,,,2017-05-10 19:30:00
-1,2017-05-10 14:45:00,1221.322,,no_room,,,,2017-05-10 21:45:00
-1,2017-05-11 12:30:00,1221.648,,sl_too_tight,,,,2017-05-11 19:30:00
1,2017-05-12 07:45:00,1228.279,,sl_too_tight,,,,2017-05-12 14:45:00
1,2017-05-12 12:30:00,1229.919,,sl_too_tight,,,,2017-05-12 19:30:00
1,2017-05-15 12:00:00,1233.021,,sl_too_tight,,,,2017-05-15 19:00:00
1,2017-05-16 11:45:00,1234.851,,sl_too_tight,,,,2017-05-16 18:45:00
1,2017-05-16 14:30:00,1236.008,,sl_too_tight,,,,2017-05-16 21:30:00
1,2017-05-17 09:00:00,1244.401,,sl_too_tight,,,,2017-05-17 16:00:00
1,2017-05-17 12:00:00,1248.729,,no_room,,,,2017-05-17 19:00:00
1,2017-05-18 09:45:00,1261.778,,no_room,,,,2017-05-18 16:45:00
-1,2017-05-19 14:00:00,1251.598,,no_room,,,,2017-05-19 21:00:00
1,2017-05-22 11:15:00,1256.602,,no_room,,,,2017-05-22 18:15:00
1,2017-05-22 14:00:00,1259.379,,sl_too_tight,,,,2017-05-22 21:00:00
1,2017-05-22 15:00:00,1259.782,,no_room,,,,2017-05-22 22:00:00
1,2017-05-23 12:45:00,1261.208,,sl_too_tight,,,,2017-05-23 19:45:00
-1,2017-05-24 15:30:00,1251.361,,no_room,,,,2017-05-24 22:30:00
1,2017-05-25 15:30:00,1257.509,,no_room,,,,2017-05-25 22:30:00
1,2017-05-26 09:00:00,1263.971,,no_room,,,,2017-05-26 16:00:00
1,2017-05-26 10:45:00,1266.922,,no_room,,,,2017-05-26 17:45:00
1,2017-05-29 09:45:00,1267.421,,sl_too_tight,,,,2017-05-29 16:45:00
1,2017-05-29 14:45:00,1267.222,,sl_too_tight,,,,2017-05-29 21:45:00
-1,2017-05-30 12:15:00,1261.742,,no_room,,,,2017-05-30 19:15:00
1,2017-06-01 12:00:00,1266.752,,sl_too_tight,,,,2017-06-01 19:00:00
1,2017-06-02 14:45:00,1276.392,,no_room,,,,2017-06-02 21:45:00
1,2017-06-05 07:00:00,1281.042,,sl_too_tight,,,,2017-06-05 14:00:00
1,2017-06-05 12:00:00,1281.909,,sl_too_tight,,,,2017-06-05 19:00:00
1,2017-06-06 10:15:00,1289.859,,sl_too_tight,,,,2017-06-06 17:15:00
1,2017-06-06 13:15:00,1293.672,,no_room,,,,2017-06-06 20:15:00
-1,2017-06-08 11:30:00,1283.168,,sl_too_tight,,,,2017-06-08 18:30:00
-1,2017-06-08 13:30:00,1281.618,,sl_too_tight,,,,2017-06-08 20:30:00
-1,2017-06-09 12:00:00,1272.722,,sl_too_tight,,,,2017-06-09 19:00:00
-1,2017-06-12 07:00:00,1266.448,,sl_too_tight,,,,2017-06-12 14:00:00
-1,2017-06-12 12:15:00,1267.622,,sl_too_tight,,,,2017-06-12 19:15:00
-1,2017-06-13 07:00:00,1265.528,,sl_too_tight,,,,2017-06-13 14:00:00
-1,2017-06-13 12:30:00,1261.688,,sl_too_tight,,,,2017-06-13 19:30:00
1,2017-06-14 12:30:00,1268.909,,no_room,,,,2017-06-14 19:30:00
-1,2017-06-15 09:30:00,1260.541,,sl_too_tight,,,,2017-06-15 16:30:00
-1,2017-06-15 11:00:00,1256.812,,no_room,,,,2017-06-15 18:00:00
-1,2017-06-15 12:30:00,1253.588,,no_room,,,,2017-06-15 19:30:00
-1,2017-06-16 12:15:00,1254.511,,sl_too_tight,,,,2017-06-16 19:15:00
-1,2017-06-19 07:00:00,1251.261,,sl_too_tight,,,,2017-06-19 14:00:00
-1,2017-06-19 13:00:00,1249.232,,no_room,,,,2017-06-19 20:00:00
-1,2017-06-20 10:30:00,1246.451,,sl_too_tight,,,,2017-06-20 17:30:00
-1,2017-06-20 13:30:00,1243.818,,no_room,,,,2017-06-20 20:30:00
-1,2017-06-21 07:30:00,1245.231,,sl_too_tight,,,,2017-06-21 14:30:00
-1,2017-06-21 12:15:00,1244.911,,sl_too_tight,,,,2017-06-21 19:15:00
1,2017-06-22 12:15:00,1252.548,,no_room,,,,2017-06-22 19:15:00
1,2017-06-23 12:15:00,1258.018,,sl_too_tight,,,,2017-06-23 19:15:00
-1,2017-06-26 08:00:00,1253.592,,sl_too_tight,,,,2017-06-26 15:00:00
1,2017-06-28 08:00:00,1251.968,,sl_too_tight,,,,2017-06-28 15:00:00
-1,2017-06-29 12:30:00,1243.408,,no_room,,,,2017-06-29 19:30:00
-1,2017-06-30 12:30:00,1242.581,,sl_too_tight,,,,2017-06-30 19:30:00
-1,2017-07-03 07:15:00,1235.601,,sl_too_tight,,,,2017-07-03 14:15:00
-1,2017-07-03 09:45:00,1234.582,,sl_too_tight,,,,2017-07-03 16:45:00
-1,2017-07-03 14:30:00,1224.618,,no_room,,,,2017-07-03 21:30:00
-1,2017-07-04 09:30:00,1224.092,,sl_too_tight,,,,2017-07-04 16:30:00
-1,2017-07-04 13:30:00,1224.032,,sl_too_tight,,,,2017-07-04 20:30:00
-1,2017-07-06 07:15:00,1223.861,,no_room,,,,2017-07-06 14:15:00
-1,2017-07-06 11:15:00,1223.378,,sl_too_tight,,,,2017-07-06 18:15:00
-1,2017-07-07 13:00:00,1220.791,,no_room,,,,2017-07-07 20:00:00
-1,2017-07-10 13:30:00,1209.148,,no_room,,,,2017-07-10 20:30:00
-1,2017-07-11 10:30:00,1209.969,,sl_too_tight,,,,2017-07-11 17:30:00
-1,2017-07-11 14:15:00,1209.148,,no_room,,,,2017-07-11 21:15:00
1,2017-07-12 09:30:00,1219.139,,sl_too_tight,,,,2017-07-12 16:30:00
1,2017-07-12 12:30:00,1219.518,,no_room,,,,2017-07-12 19:30:00
1,2017-07-17 10:30:00,1230.862,,sl_too_tight,,,,2017-07-17 17:30:00
1,2017-07-17 13:30:00,1235.399,,sl_too_tight,,,,2017-07-17 20:30:00
1,2017-07-18 09:30:00,1236.802,,sl_too_tight,,,,2017-07-18 16:30:00
1,2017-07-18 12:00:00,1238.371,,sl_too_tight,,,,2017-07-18 19:00:00
1,2017-07-18 14:30:00,1242.528,,sl_too_tight,,,,2017-07-18 21:30:00
1,2017-07-19 11:30:00,1240.229,,sl_too_tight,,,,2017-07-19 18:30:00
1,2017-07-20 12:15:00,1238.341,,no_room,,,,2017-07-20 19:15:00
1,2017-07-20 14:30:00,1242.121,,no_room,,,,2017-07-20 21:30:00
1,2017-07-21 11:45:00,1248.622,,sl_too_tight,,,,2017-07-21 18:45:00
1,2017-07-21 15:45:00,1252.032,,no_room,,,,2017-07-21 22:45:00
1,2017-07-24 08:45:00,1255.289,,sl_too_tight,,,,2017-07-24 15:45:00
1,2017-07-24 12:30:00,1257.888,,no_room,,,,2017-07-24 19:30:00
-1,2017-07-25 10:00:00,1251.319,,no_room,,,,2017-07-25 17:00:00
1,2017-07-27 12:30:00,1263.819,,sl_too_tight,,,,2017-07-27 19:30:00
-1,2017-07-28 10:30:00,1258.749,,sl_too_tight,,,,2017-07-28 17:30:00
1,2017-07-28 15:00:00,1267.162,,no_room,,,,2017-07-28 22:00:00
1,2017-07-31 11:30:00,1268.128,,sl_too_tight,,,,2017-07-31 18:30:00
1,2017-08-02 13:30:00,1268.349,,no_room,,,,2017-08-02 20:30:00
-1,2017-08-03 07:15:00,1261.591,,sl_too_tight,,,,2017-08-03 14:15:00
-1,2017-08-04 11:45:00,1268.619,,sl_too_tight,,,,2017-08-04 18:45:00
-1,2017-08-04 13:45:00,1260.658,,no_room,,,,2017-08-04 20:45:00
-1,2017-08-07 09:30:00,1257.151,,sl_too_tight,,,,2017-08-07 16:30:00
1,2017-08-08 08:00:00,1260.659,,sl_too_tight,,,,2017-08-08 15:00:00
1,2017-08-08 10:00:00,1261.321,,sl_too_tight,,,,2017-08-08 17:00:00
1,2017-08-09 11:45:00,1269.132,,sl_too_tight,,,,2017-08-09 18:45:00
1,2017-08-10 10:30:00,1279.532,,sl_too_tight,,,,2017-08-10 17:30:00
1,2017-08-10 12:30:00,1281.861,,sl_too_tight,,,,2017-08-10 19:30:00
1,2017-08-11 07:30:00,1286.321,,sl_too_tight,,,,2017-08-11 14:30:00
1,2017-08-11 12:30:00,1288.199,,sl_too_tight,,,,2017-08-11 19:30:00
-1,2017-08-14 11:00:00,1280.178,,sl_too_tight,,,,2017-08-14 18:00:00
-1,2017-08-15 11:45:00,1273.129,,sl_too_tight,,,,2017-08-15 18:45:00
-1,2017-08-16 12:45:00,1269.971,,sl_too_tight,,,,2017-08-16 19:45:00
1,2017-08-17 07:30:00,1288.258,,sl_too_tight,,,,2017-08-17 14:30:00
1,2017-08-17 14:00:00,1287.142,,no_room,,,,2017-08-17 21:00:00
1,2017-08-18 08:45:00,1294.878,,no_room,,,,2017-08-18 15:45:00
1,2017-08-18 12:45:00,1295.801,,sl_too_tight,,,,2017-08-18 19:45:00
-1,2017-08-21 10:15:00,1287.131,,sl_too_tight,,,,2017-08-21 17:15:00
-1,2017-08-22 13:45:00,1284.328,,sl_too_tight,,,,2017-08-22 20:45:00
-1,2017-08-24 07:00:00,1287.501,,sl_too_tight,,,,2017-08-24 14:00:00
-1,2017-08-24 08:30:00,1285.621,,sl_too_tight,,,,2017-08-24 15:30:00
-1,2017-08-24 14:30:00,1286.308,,no_room,,,,2017-08-24 21:30:00
-1,2017-08-25 12:00:00,1287.088,,sl_too_tight,,,,2017-08-25 19:00:00
-1,2017-08-25 13:30:00,1285.461,,sl_too_tight,,,,2017-08-25 20:30:00
1,2017-08-28 10:45:00,1297.391,,sl_too_tight,,,,2017-08-28 17:45:00
1,2017-08-28 14:45:00,1299.508,,sl_too_tight,,,,2017-08-28 21:45:00
1,2017-08-29 12:15:00,1322.032,,no_room,,,,2017-08-29 19:15:00
1,2017-08-30 10:30:00,1311.492,,no_room,,,,2017-08-30 17:30:00
1,2017-09-01 11:45:00,1320.022,,sl_too_tight,,,,2017-09-01 18:45:00
-1,2017-09-05 11:15:00,1329.338,1317.728,signal,1334.1357357142856,1319.7425285714287,1310.1470571428574,2017-09-05 18:15:00
1,2017-09-06 08:45:00,1339.178,,sl_too_tight,,,,2017-09-06 15:45:00
1,2017-09-06 15:00:00,1340.292,,sl_too_tight,,,,2017-09-06 22:00:00
1,2017-09-08 10:15:00,1354.059,,signal,1350.370792857143,1361.435414285714,1368.811828571428,2017-09-08 17:15:00
-1,2017-09-11 12:30:00,1334.351,,no_room,,,,2017-09-11 19:30:00
-1,2017-09-11 15:30:00,1333.509,,sl_too_tight,,,,2017-09-11 22:30:00
-1,2017-09-12 10:30:00,1325.809,,sl_too_tight,,,,2017-09-12 17:30:00
1,2017-09-13 07:15:00,1331.652,,sl_too_tight,,,,2017-09-13 14:15:00
1,2017-09-13 10:45:00,1334.031,,sl_too_tight,,,,2017-09-13 17:45:00
-1,2017-09-14 11:30:00,1322.001,,no_room,,,,2017-09-14 18:30:00
-1,2017-09-15 07:00:00,1328.691,,sl_too_tight,,,,2017-09-15 14:00:00
-1,2017-09-15 09:15:00,1325.079,,no_room,,,,2017-09-15 16:15:00
-1,2017-09-15 11:30:00,1323.029,,no_room,,,,2017-09-15 18:30:00
-1,2017-09-15 14:15:00,1321.448,,no_room,,,,2017-09-15 21:15:00
-1,2017-09-18 07:45:00,1314.661,,no_room,,,,2017-09-18 14:45:00
-1,2017-09-18 11:45:00,1314.009,,sl_too_tight,,,,2017-09-18 18:45:00
-1,2017-09-18 14:30:00,1310.212,,no_room,,,,2017-09-18 21:30:00
1,2017-09-20 08:45:00,1314.148,,sl_too_tight,,,,2017-09-20 15:45:00
-1,2017-09-21 10:15:00,1294.468,,no_room,,,,2017-09-21 17:15:00
-1,2017-09-21 12:15:00,1291.489,,no_room,,,,2017-09-21 19:15:00
-1,2017-09-25 07:00:00,1291.501,,sl_too_tight,,,,2017-09-25 14:00:00
1,2017-09-25 14:45:00,1296.458,,no_room,,,,2017-09-25 21:45:00
-1,2017-09-27 12:30:00,1285.668,,no_room,,,,2017-09-27 19:30:00
-1,2017-09-28 12:45:00,1283.551,,sl_too_tight,,,,2017-09-28 19:45:00
-1,2017-09-28 14:15:00,1282.721,,sl_too_tight,,,,2017-09-28 21:15:00
-1,2017-09-29 13:45:00,1284.369,,no_room,,,,2017-09-29 20:45:00
-1,2017-10-02 07:00:00,1273.499,,sl_too_tight,,,,2017-10-02 14:00:00
-1,2017-10-02 11:45:00,1272.751,,sl_too_tight,,,,2017-10-02 18:45:00
-1,2017-10-03 12:30:00,1269.562,,sl_too_tight,,,,2017-10-03 19:30:00
1,2017-10-03 15:00:00,1273.999,,no_room,,,,2017-10-03 22:00:00
1,2017-10-04 10:00:00,1276.792,,sl_too_tight,,,,2017-10-04 17:00:00
1,2017-10-05 07:15:00,1275.592,,sl_too_tight,,,,2017-10-05 14:15:00
1,2017-10-05 08:15:00,1276.199,,no_room,,,,2017-10-05 15:15:00
-1,2017-10-06 12:00:00,1267.882,,sl_too_tight,,,,2017-10-06 19:00:00
1,2017-10-06 14:45:00,1271.158,,no_room,,,,2017-10-06 21:45:00
1,2017-10-09 10:30:00,1283.368,,no_room,,,,2017-10-09 17:30:00
1,2017-10-10 08:15:00,1288.729,,sl_too_tight,,,,2017-10-10 15:15:00
1,2017-10-10 09:45:00,1289.401,,no_room,,,,2017-10-10 16:45:00
1,2017-10-10 11:45:00,1291.861,,sl_too_tight,,,,2017-10-10 18:45:00
1,2017-10-10 14:45:00,1292.839,,no_room,,,,2017-10-10 21:45:00
1,2017-10-11 12:30:00,1290.432,,sl_too_tight,,,,2017-10-11 19:30:00
1,2017-10-12 07:30:00,1296.422,,no_room,,,,2017-10-12 14:30:00
1,2017-10-13 12:30:00,1294.619,,sl_too_tight,,,,2017-10-13 19:30:00
1,2017-10-16 10:45:00,1305.099,,sl_too_tight,,,,2017-10-16 17:45:00
-1,2017-10-17 09:45:00,1288.688,,no_room,,,,2017-10-17 16:45:00
-1,2017-10-17 12:30:00,1287.521,,sl_too_tight,,,,2017-10-17 19:30:00
-1,2017-10-17 15:00:00,1283.789,,sl_too_tight,,,,2017-10-17 22:00:00
-1,2017-10-18 12:00:00,1278.831,,sl_too_tight,,,,2017-10-18 19:00:00
1,2017-10-19 10:30:00,1286.152,,no_room,,,,2017-10-19 17:30:00
1,2017-10-19 12:15:00,1287.822,,no_room,,,,2017-10-19 19:15:00
1,2017-10-19 15:00:00,1288.238,,no_room,,,,2017-10-19 22:00:00
1,2017-10-20 10:45:00,1281.391,,sl_too_tight,,,,2017-10-20 17:45:00
-1,2017-10-23 07:00:00,1275.418,,sl_too_tight,,,,2017-10-23 14:00:00
-1,2017-10-23 12:15:00,1274.838,,sl_too_tight,,,,2017-10-23 19:15:00
-1,2017-10-24 11:45:00,1277.388,,sl_too_tight,,,,2017-10-24 18:45:00
-1,2017-10-24 14:30:00,1275.699,,sl_too_tight,,,,2017-10-24 21:30:00
-1,2017-10-25 08:45:00,1272.149,,sl_too_tight,,,,2017-10-25 15:45:00
